id,name,slug,type,tier,parent_id,description,url_path,biomes,created_at,region_ids,probability_by_region
2fcb054c-8a04-4d7f-b83e-6a78da65eb7d,Men Northmen,men_northmen,humans,encounter,06d62e06-9fcb-4dda-93c8-9ca72b211f57,,,,2026-06-10 13:23:21.786586,"{41,42,43}","[{""region"": ""En Egladil"", ""probability"": ""Hard""}, {""region"": ""Trollshaws"", ""probability"": ""Sheer Folly""}, {""region"": ""West Rhudaur"", ""probability"": ""Hard""}]"
f631ff08-7810-455a-b7d8-dcfe0217c13b,Mercenaries/Brigands,mercenaries/brigands,humans,encounter,811a8823-2b50-4b2c-8a99-8414b6283c06,,,,2026-06-10 13:23:21.787342,"{15,40,58,85,86}","[{""region"": ""Bree"", ""probability"": ""Sheer Folly""}, {""region"": ""Old Forest"", ""probability"": ""Extremely Hard""}, {""region"": ""South Arthedain"", ""probability"": ""Absurd""}, {""region"": ""The Shire"", ""probability"": ""Sheer Folly""}, {""region"": ""Tower Hills"", ""probability"": ""Extremely Hard""}]"
3b23174b-4518-4c8c-9347-dda84c21fec3,Men Smugglers Thieves,men_smugglers_thieves,humans,encounter,811a8823-2b50-4b2c-8a99-8414b6283c06,,,,2026-06-10 13:23:21.786735,"{41,42,43}","[{""region"": ""En Egladil"", ""probability"": ""Very Hard""}, {""region"": ""Trollshaws"", ""probability"": ""Sheer Folly""}, {""region"": ""West Rhudaur"", ""probability"": ""Very Hard""}]"
d4140340-b228-4b67-a93c-5df0510d85a1,Men Spies,men_spies,humans,encounter,811a8823-2b50-4b2c-8a99-8414b6283c06,,,,2026-06-10 13:23:21.786883,"{41,42,43}","[{""region"": ""En Egladil"", ""probability"": ""Extremely Hard""}, {""region"": ""Trollshaws"", ""probability"": ""Extremely Hard""}, {""region"": ""West Rhudaur"", ""probability"": ""Extremely Hard""}]"
8d395271-5fa4-4fba-8ef2-56b262a6f7ce,Men Mercenaries Brigands,men_mercenaries_brigands,humans,encounter,811a8823-2b50-4b2c-8a99-8414b6283c06,,,,2026-06-10 13:23:21.785932,"{41,42,43}","[{""region"": ""En Egladil"", ""probability"": ""Extremely Hard""}, {""region"": ""Trollshaws"", ""probability"": ""Very Hard""}, {""region"": ""West Rhudaur"", ""probability"": ""Hard""}]"
a59bf43b-ed5d-42c4-a0aa-ab02192000cd,Nobles,nobles,humans,encounter,f38ca7a3-f993-4f34-96ad-b28231f6a233,,,,2026-06-10 13:23:21.790996,"{7,11,13,16,17,19,20,21,23,29,59,60,78,79}","[{""region"": ""Andrast"", ""probability"": ""Sheer Folly""}, {""region"": ""Anfalas"", ""probability"": ""Very Hard""}, {""region"": ""Anorien"", ""probability"": ""Very Hard""}, {""region"": ""Belegaer sea"", ""probability"": ""Absurd""}, {""region"": ""Dor-en-Emyl"", ""probability"": ""Very Hard""}, {""region"": ""Enedhwaith"", ""probability"": ""Sheer Folly""}, {""region"": ""Hairavercien"", ""probability"": ""Sheer Folly""}, {""region"": ""Lamedon"", ""probability"": ""Extremely Hard""}, {""region"": ""Lebennin"", ""probability"": ""Very Hard""}, {""region"": ""Minhiriath"", ""probability"": ""Absurd""}, {""region"": ""Mintyrnath"", ""probability"": ""Sheer Folly""}, {""region"": ""Rast Vorn"", ""probability"": ""Absurd""}, {""region"": ""South Downs"", ""probability"": ""Sheer Folly""}, {""region"": ""Tolfalas"", ""probability"": ""Absurd""}]"
5a707c50-3dfc-4010-9616-4726403144fa,People Traders,people_traders,humans,encounter,811a8823-2b50-4b2c-8a99-8414b6283c06,,,,2026-06-10 13:23:21.800498,{8},"[{""region"": ""Dagorlad"", ""probability"": ""Absurd""}]"
2824dd81-68f5-478a-b00e-62d97737fca2,Mountain Goat,mountain_goat,herbivores,encounter,,,,,2026-06-10 13:23:21.789567,"{24,46,67}","[{""region"": ""Angmar"", ""probability"": ""Absurd""}, {""region"": ""Iron Hills"", ""probability"": ""Hard""}, {""region"": ""Talath Uichel"", ""probability"": ""Sheer Folly""}]"
1f9dd578-c143-4ed7-9527-74e0a951775c,Nobles or Leaders,nobles_or_leaders,humans,encounter,f38ca7a3-f993-4f34-96ad-b28231f6a233,,,,2026-06-10 13:23:21.791141,"{15,40,58,85,86}","[{""region"": ""Bree"", ""probability"": ""Absurd""}, {""region"": ""Old Forest"", ""probability"": ""Absurd""}, {""region"": ""South Arthedain"", ""probability"": ""Extremely Hard""}, {""region"": ""The Shire"", ""probability"": ""Absurd""}, {""region"": ""Tower Hills"", ""probability"": ""Extremely Hard""}]"
5fb91d6d-c014-4d16-af1a-7cf323ff32bf,Murder Pit Trap,murder_pit_trap,hazards,encounter,,,,,2026-06-10 13:23:21.789716,{71},"[{""region"": ""Moria"", ""probability"": ""Absurd""}]"
5f465085-1130-4763-ac25-16f95107e5d3,Ninfiara Wild Aurochs,ninfiara_wild_aurochs,herbivores,encounter,,,,,2026-06-10 13:23:21.790574,"{17,21}","[{""region"": ""Enedhwaith"", ""probability"": ""Absurd""}, {""region"": ""Rast Vorn"", ""probability"": ""Sheer Folly""}]"
ac9cb0a0-4e11-454d-b108-ac0e5af724c3,Mordor Cattle,mordor_cattle,herbivores,encounter,,,,,2026-06-10 13:23:21.789095,{76},"[{""region"": ""Nurn"", ""probability"": ""Absurd""}]"
a288de43-4070-432e-abe8-539f969b0ee4,Mithrim Noldor Patrol,mithrim_noldor_patrol,elves,encounter,aa6753b4-ba46-47b2-88cc-3e0d23036707,,,,2026-06-10 13:23:21.788595,"{22,27,34,52,64}","[{""region"": ""Apariach"", ""probability"": ""Medium""}, {""region"": ""Celanoriand"", ""probability"": ""Hard""}, {""region"": ""Ered Luin"", ""probability"": ""Hard""}, {""region"": ""Ered Luin Vales"", ""probability"": ""Hard""}, {""region"": ""Tol Fuin"", ""probability"": ""Hard""}]"
161596f3-a22b-405e-8228-f80aa7f658fc,Dwarves,dwarves,dwarves,encounter,,,,,2026-06-10 13:23:21.791289,"{1,2,4,5,6,7,10,11,13,14,15,17,21,25,35,36,38,39,40,41,42,44,45,50,58,59,60,62,63,68,69,70,72,77,78,79,80,85,86,87}","[{""region"": ""En Egladil"", ""probability"": ""Sheer Folly""}, {""region"": ""West Rhudaur"", ""probability"": ""Absurd""}, {""region"": ""Andrast"", ""probability"": ""Absurd""}, {""region"": ""Anfalas"", ""probability"": ""Absurd""}, {""region"": ""Anorien"", ""probability"": ""Absurd""}, {""region"": ""Bree"", ""probability"": ""Absurd""}, {""region"": ""Central Anduin"", ""probability"": ""Absurd""}, {""region"": ""Central Misty Mountains"", ""probability"": ""Absurd""}, {""region"": ""Coldfells"", ""probability"": ""Absurd""}, {""region"": ""Dale"", ""probability"": ""Extremely Hard""}, {""region"": ""Dor Rhunen"", ""probability"": ""Absurd""}, {""region"": ""Dorwinion"", ""probability"": ""Absurd""}, {""region"": ""Druwaith Laur"", ""probability"": ""Absurd""}, {""region"": ""Dunland"", ""probability"": ""Extremely Hard""}, {""region"": ""En Udanoriath"", ""probability"": ""Absurd""}, {""region"": ""Enedhwaith"", ""probability"": ""Sheer Folly""}, {""region"": ""Eothraim"", ""probability"": ""Absurd""}, {""region"": ""Eregion"", ""probability"": ""Extremely Hard""}, {""region"": ""Esgaroth"", ""probability"": ""Extremely Hard""}, {""region"": ""Ettenmoors"", ""probability"": ""Absurd""}, {""region"": ""Gramuz"", ""probability"": ""Absurd""}, {""region"": ""Hairavercien"", ""probability"": ""Absurd""}, {""region"": ""Lebennin"", ""probability"": ""Absurd""}, {""region"": ""Mintyrnath"", ""probability"": ""Absurd""}, {""region"": ""Nan Anduin"", ""probability"": ""Absurd""}, {""region"": ""North Misty Mountains"", ""probability"": ""Absurd""}, {""region"": ""Old Forest"", ""probability"": ""Absurd""}, {""region"": ""Parth Celebrant"", ""probability"": ""Absurd""}, {""region"": ""Rast Vorn"", ""probability"": ""Absurd""}, {""region"": ""Rivendell"", ""probability"": ""Absurd""}, {""region"": ""Rohan"", ""probability"": ""Absurd""}, {""region"": ""Ronen-in-Anduin"", ""probability"": ""Sheer Folly""}, {""region"": ""South Arthedain"", ""probability"": ""Very Hard""}, {""region"": ""South Downs"", ""probability"": ""Absurd""}, {""region"": ""The Shire"", ""probability"": ""Absurd""}, {""region"": ""Tower Hills"", ""probability"": ""Extremely Hard""}, {""region"": ""Westmarch"", ""probability"": ""Absurd""}, {""region"": ""Wilderness of Arnor"", ""probability"": ""Absurd""}, {""region"": ""Wold"", ""probability"": ""Absurd""}, {""region"": ""Woodland Realm"", ""probability"": ""Extremely Hard""}]"
684a6158-7350-4576-99ec-780c9bc18546,Scout Elves,scout_elves,elves,encounter,,,,,2026-06-10 13:23:21.791431,"{41,42,43}","[{""region"": ""En Egladil"", ""probability"": ""Absurd""}, {""region"": ""Trollshaws"", ""probability"": ""Absurd""}, {""region"": ""West Rhudaur"", ""probability"": ""Absurd""}]"
c7ed6f93-34a2-4df9-915e-63775a147654,Orc Units,orc_units,orcs,encounter,267142a7-6b80-4b64-ae25-1e9531c778b1,,,,2026-06-10 13:23:21.792236,{8},"[{""region"": ""Dagorlad"", ""probability"": ""Absurd""}]"
1261fa53-2480-4854-8bed-77d3bb59047f,Ooze,ooze,hazards,encounter,,,,,2026-06-10 13:23:21.793869,{74},"[{""region"": ""Mordor"", ""probability"": ""Extremely Hard""}]"
e7f1b14e-a178-444b-8e0b-7dbb24118413,Group of Orcs,group_of_orcs,orcs,encounter,267142a7-6b80-4b64-ae25-1e9531c778b1,,,,2026-06-10 13:23:21.792398,"{41,42,43}","[{""region"": ""En Egladil"", ""probability"": ""Extremely Hard""}, {""region"": ""Trollshaws"", ""probability"": ""Extremely Hard""}, {""region"": ""West Rhudaur"", ""probability"": ""Very Hard""}]"
183da322-9ec2-4a5e-aa68-0f52fb8225d2,Orc,orc,orcs,encounter,267142a7-6b80-4b64-ae25-1e9531c778b1,,,,2026-06-10 13:23:21.794301,"{15,40,58,85,86}","[{""region"": ""Bree"", ""probability"": ""Sheer Folly""}, {""region"": ""Old Forest"", ""probability"": ""Very Hard""}, {""region"": ""South Arthedain"", ""probability"": ""Absurd""}, {""region"": ""The Shire"", ""probability"": ""Sheer Folly""}, {""region"": ""Tower Hills"", ""probability"": ""Very Hard""}]"
83902989-10d2-4bc3-8196-757a10b1ada4,Stoor Hobbits,stoor_hobbits,hobbits,encounter,07336b31-a038-47a0-a10f-52a9aff46865,,,,2026-06-10 13:23:21.793047,"{17,21,41,42,43,59,60}","[{""region"": ""En Egladil"", ""probability"": ""Hard""}, {""region"": ""Trollshaws"", ""probability"": ""Absurd""}, {""region"": ""West Rhudaur"", ""probability"": ""Extremely Hard""}, {""region"": ""Enedhwaith"", ""probability"": ""Sheer Folly""}, {""region"": ""Mintyrnath"", ""probability"": ""Absurd""}, {""region"": ""Rast Vorn"", ""probability"": ""Absurd""}, {""region"": ""South Downs"", ""probability"": ""Absurd""}]"
6e75928e-8c5e-4ff6-a97e-db1050dddc04,Normal Patrol,normal_patrol,humans,encounter,811a8823-2b50-4b2c-8a99-8414b6283c06,,,,2026-06-10 13:23:21.793373,"{46,48,54,55,56,57,61,73,81}","[{""region"": ""Angmar"", ""probability"": ""Extremely Hard""}, {""region"": ""Evendim Hills"", ""probability"": ""Absurd""}, {""region"": ""Fornost"", ""probability"": ""Absurd""}, {""region"": ""Forochel"", ""probability"": ""Absurd""}, {""region"": ""Lone-lands"", ""probability"": ""Hard""}, {""region"": ""Numeriador"", ""probability"": ""Absurd""}, {""region"": ""Rammas Formen"", ""probability"": ""Very Hard""}, {""region"": ""Talath Muil"", ""probability"": ""Extremely Hard""}, {""region"": ""Weather Hills"", ""probability"": ""Hard""}]"
c89ff2d0-b1cb-4ea0-bab6-9306ac788564,Orcs Elite Guards,orcs_elite_guards,orcs,encounter,bdb8190e-09bf-451c-836b-72ee6fcb1710,,,,2026-06-10 13:23:21.794609,{76},"[{""region"": ""Nurn"", ""probability"": ""Absurd""}]"
8955ab9c-cb21-40f6-8764-6442aef77982,Normal Orc Patrol,normal_orc_patrol,orcs,encounter,267142a7-6b80-4b64-ae25-1e9531c778b1,,,,2026-06-10 13:23:21.793215,"{48,54,55,56,57,61,73,81}","[{""region"": ""Evendim Hills"", ""probability"": ""Absurd""}, {""region"": ""Fornost"", ""probability"": ""Absurd""}, {""region"": ""Forochel"", ""probability"": ""Absurd""}, {""region"": ""Lone-lands"", ""probability"": ""Very Hard""}, {""region"": ""Numeriador"", ""probability"": ""Absurd""}, {""region"": ""Rammas Formen"", ""probability"": ""Very Hard""}, {""region"": ""Talath Muil"", ""probability"": ""Extremely Hard""}, {""region"": ""Weather Hills"", ""probability"": ""Very Hard""}]"
66f75c77-d90b-4ff5-acaf-5106c523a9d8,Orcs Females,orcs_females,orcs,encounter,267142a7-6b80-4b64-ae25-1e9531c778b1,,,,2026-06-10 13:23:21.794892,{71},"[{""region"": ""Moria"", ""probability"": ""Absurd""}]"
8349381b-ff2d-46c7-b2fb-f67f48899297,Orc Raiding Scout,orc_raiding_scout,orcs,encounter,267142a7-6b80-4b64-ae25-1e9531c778b1,,,,2026-06-10 13:23:21.794161,"{22,27,34,52}","[{""region"": ""Celanoriand"", ""probability"": ""Very Hard""}, {""region"": ""Ered Luin"", ""probability"": ""Very Hard""}, {""region"": ""Ered Luin Vales"", ""probability"": ""Very Hard""}, {""region"": ""Tol Fuin"", ""probability"": ""Very Hard""}]"
da5d9263-3556-4d00-ab79-825419a77f0c,Reptiles Vodyanoi,reptiles_vodyanoi,reptiles,encounter,,,,,2026-06-10 13:23:21.804663,{8},"[{""region"": ""Dagorlad"", ""probability"": ""Absurd""}]"
81b598c1-f055-4c66-927b-fa0ef451b92c,Orcs Elite Trackers,orcs_elite_trackers,orcs,encounter,bdb8190e-09bf-451c-836b-72ee6fcb1710,,,,2026-06-10 13:23:21.794751,"{66,71,76}","[{""region"": ""Forovirian"", ""probability"": ""Extremely Hard""}, {""region"": ""Moria"", ""probability"": ""Sheer Folly""}, {""region"": ""Nurn"", ""probability"": ""Absurd""}]"
3a6bae34-7ee5-4654-8f73-4eda362ac011,Orcs Caravan,orcs_caravan,orcs,encounter,267142a7-6b80-4b64-ae25-1e9531c778b1,,,,2026-06-10 13:23:21.794462,"{74,76}","[{""region"": ""Mordor"", ""probability"": ""Absurd""}, {""region"": ""Nurn"", ""probability"": ""Absurd""}]"
b0fa4b6c-76c4-44f2-b55c-3427f607c433,Orcs Slaves Guards,orcs_slaves_guards,orcs,encounter,267142a7-6b80-4b64-ae25-1e9531c778b1,,,,2026-06-10 13:23:21.795923,"{71,74,76}","[{""region"": ""Mordor"", ""probability"": ""Very Hard""}, {""region"": ""Moria"", ""probability"": ""Light""}, {""region"": ""Nurn"", ""probability"": ""Sheer Folly""}]"
6b98336c-0395-416f-9d40-13439d9337e9,Orcs Sauron Guards,orcs_sauron_guards,orcs,encounter,bdb8190e-09bf-451c-836b-72ee6fcb1710,,,,2026-06-10 13:23:21.795649,{83},"[{""region"": ""Dor Guldur"", ""probability"": ""Light""}]"
65217aa5-6c72-45c4-8a5f-a6ccf46a8d7a,Orcs Special,orcs_special,orcs,encounter,bdb8190e-09bf-451c-836b-72ee6fcb1710,,,,2026-06-10 13:23:21.796073,"{39,71}","[{""region"": ""Central Misty Mountains"", ""probability"": ""Absurd""}, {""region"": ""Moria"", ""probability"": ""Absurd""}]"
ba0f7acd-7d65-4b3b-8425-bf2363bc04b2,Orcs Warband,orcs_warband,orcs,encounter,267142a7-6b80-4b64-ae25-1e9531c778b1,,,,2026-06-10 13:23:21.796378,"{5,35,39,44,45,50,68,69,71,80}","[{""region"": ""Central Anduin"", ""probability"": ""Absurd""}, {""region"": ""Central Misty Mountains"", ""probability"": ""Sheer Folly""}, {""region"": ""Coldfells"", ""probability"": ""Sheer Folly""}, {""region"": ""En Udanoriath"", ""probability"": ""Sheer Folly""}, {""region"": ""Ettenmoors"", ""probability"": ""Sheer Folly""}, {""region"": ""Moria"", ""probability"": ""Absurd""}, {""region"": ""North Misty Mountains"", ""probability"": ""Absurd""}, {""region"": ""Parth Celebrant"", ""probability"": ""Absurd""}, {""region"": ""Rivendell"", ""probability"": ""Sheer Folly""}, {""region"": ""Wilderness of Arnor"", ""probability"": ""Absurd""}]"
fde95aeb-84d9-4e7b-8889-5456b9d8f0f6,People Travellers,people_travellers,humans,encounter,811a8823-2b50-4b2c-8a99-8414b6283c06,,,,2026-06-10 13:23:21.800634,{8},"[{""region"": ""Dagorlad"", ""probability"": ""Absurd""}]"
f38aad29-da9e-449d-9bbd-e38f92cea941,Orcs Trackers,orcs_trackers,orcs,encounter,267142a7-6b80-4b64-ae25-1e9531c778b1,,,,2026-06-10 13:23:21.796224,"{3,4,10,25,37,66,76,83}","[{""region"": ""Dale"", ""probability"": ""Very Hard""}, {""region"": ""Dor Guldur"", ""probability"": ""Very Hard""}, {""region"": ""Esgaroth"", ""probability"": ""Very Hard""}, {""region"": ""Forovirian"", ""probability"": ""Extremely Hard""}, {""region"": ""Mirkwood Wilds"", ""probability"": ""Medium""}, {""region"": ""Nurn"", ""probability"": ""Absurd""}, {""region"": ""Woodland Realm"", ""probability"": ""Very Hard""}, {""region"": ""Woodmen"", ""probability"": ""Very Hard""}]"
d50e3b55-0211-473d-948f-4fc2c725f9f1,Bandits,bandits,humans,encounter,811a8823-2b50-4b2c-8a99-8414b6283c06,,,,2026-06-10 13:23:21.736299,"{5,7,11,12,13,18,19,20,23,26,28,29,30,31,32,33,35,39,44,45,46,48,49,50,51,53,54,55,56,57,61,65,68,69,72,75,77,78,79,80,81,82}","[{""region"": ""Andrast"", ""probability"": ""Absurd""}, {""region"": ""Anfalas"", ""probability"": ""Sheer Folly""}, {""region"": ""Angmar"", ""probability"": ""Absurd""}, {""region"": ""Anorien"", ""probability"": ""Absurd""}, {""region"": ""Ardolyalinya"", ""probability"": ""Very Hard""}, {""region"": ""Ardquetto"", ""probability"": ""Very Hard""}, {""region"": ""Ascahiriand"", ""probability"": ""Extremely Hard""}, {""region"": ""Belegaer sea"", ""probability"": ""Very Hard""}, {""region"": ""Central Anduin"", ""probability"": ""Absurd""}, {""region"": ""Central Misty Mountains"", ""probability"": ""Absurd""}, {""region"": ""Coldfells"", ""probability"": ""Very Hard""}, {""region"": ""Dor-en-Emyl"", ""probability"": ""Very Hard""}, {""region"": ""Druwaith Laur"", ""probability"": ""Extremely Hard""}, {""region"": ""Dunland"", ""probability"": ""Sheer Folly""}, {""region"": ""En Udanoriath"", ""probability"": ""Very Hard""}, {""region"": ""Ettenmoors"", ""probability"": ""Very Hard""}, {""region"": ""Evendim Hills"", ""probability"": ""Absurd""}, {""region"": ""Fangorn"", ""probability"": ""Absurd""}, {""region"": ""Forithilien"", ""probability"": ""Hard""}, {""region"": ""Fornost"", ""probability"": ""Absurd""}, {""region"": ""Hairavercien"", ""probability"": ""Extremely Hard""}, {""region"": ""Harithilien"", ""probability"": ""Very Hard""}, {""region"": ""Harondor"", ""probability"": ""Very Hard""}, {""region"": ""Lairiardhon"", ""probability"": ""Hard""}, {""region"": ""Lamedon"", ""probability"": ""Very Hard""}, {""region"": ""Lebennin"", ""probability"": ""Absurd""}, {""region"": ""Lildardhon"", ""probability"": ""Hard""}, {""region"": ""Lone-lands"", ""probability"": ""Extremely Hard""}, {""region"": ""Mänoriand"", ""probability"": ""Very Hard""}, {""region"": ""North Misty Mountains"", ""probability"": ""Absurd""}, {""region"": ""Numeriador"", ""probability"": ""Absurd""}, {""region"": ""Parth Celebrant"", ""probability"": ""Extremely Hard""}, {""region"": ""Rammas Formen"", ""probability"": ""Sheer Folly""}, {""region"": ""Rivendell"", ""probability"": ""Very Hard""}, {""region"": ""Ronalindon"", ""probability"": ""Extremely Hard""}, {""region"": ""Sandariand"", ""probability"": ""Very Hard""}, {""region"": ""South Harlindon"", ""probability"": ""Very Hard""}, {""region"": ""Talath Muil"", ""probability"": ""Absurd""}, {""region"": ""Tolfalas"", ""probability"": ""Very Hard""}, {""region"": ""Vinyalas"", ""probability"": ""Hard""}, {""region"": ""Weather Hills"", ""probability"": ""Extremely Hard""}, {""region"": ""Wilderness of Arnor"", ""probability"": ""Sheer Folly""}]"
9b7205db-86e6-4cc6-8fdc-a2b6766d6866,G Vampire Bat N,g_vampire_bat_n,flying_animals,encounter,,,,,2026-06-10 13:23:21.766712,"{35,39,44,45,50,68,69,71,80}","[{""region"": ""Central Anduin"", ""probability"": ""Absurd""}, {""region"": ""Central Misty Mountains"", ""probability"": ""Absurd""}, {""region"": ""Coldfells"", ""probability"": ""Absurd""}, {""region"": ""En Udanoriath"", ""probability"": ""Absurd""}, {""region"": ""Ettenmoors"", ""probability"": ""Absurd""}, {""region"": ""Moria"", ""probability"": ""Extremely Hard""}, {""region"": ""North Misty Mountains"", ""probability"": ""Absurd""}, {""region"": ""Rivendell"", ""probability"": ""Absurd""}, {""region"": ""Wilderness of Arnor"", ""probability"": ""Absurd""}]"
16ba4791-d945-47d0-ae86-1b6c96b813f3,Orcs Warband Caravan,orcs_warband_caravan,orcs,encounter,267142a7-6b80-4b64-ae25-1e9531c778b1,,,,2026-06-10 13:23:21.796542,"{9,14,35,36,38,39,62,68}","[{""region"": ""Central Anduin"", ""probability"": ""Absurd""}, {""region"": ""Central Misty Mountains"", ""probability"": ""Absurd""}, {""region"": ""Druadan Forest"", ""probability"": ""Absurd""}, {""region"": ""Nan Anduin"", ""probability"": ""Extremely Hard""}, {""region"": ""North Misty Mountains"", ""probability"": ""Absurd""}, {""region"": ""Rohan"", ""probability"": ""Absurd""}, {""region"": ""Ronen-in-Anduin"", ""probability"": ""Absurd""}, {""region"": ""Westmarch"", ""probability"": ""Absurd""}]"
180e506d-071e-46a2-8a3f-7b655d80c966,Orcs Wolfriders,orcs_wolfriders,orcs,encounter,267142a7-6b80-4b64-ae25-1e9531c778b1,,,,2026-06-10 13:23:21.79685,{76},"[{""region"": ""Nurn"", ""probability"": ""Absurd""}]"
fbc1a4d5-99ba-45cb-b966-39a8bf93767a,Orcs Wargriders,orcs_wargriders,orcs,encounter,267142a7-6b80-4b64-ae25-1e9531c778b1,,,,2026-06-10 13:23:21.796705,"{74,76}","[{""region"": ""Mordor"", ""probability"": ""Absurd""}, {""region"": ""Nurn"", ""probability"": ""Absurd""}]"
b1b39e3e-d687-44cc-a009-c15482f8c424,Person of Note,person_of_note,humans,encounter,370b7ab2-1439-402f-9d23-7d0a0b90ea6f,,,,2026-06-10 13:23:21.800914,"{74,76}","[{""region"": ""Mordor"", ""probability"": ""Sheer Folly""}, {""region"": ""Nurn"", ""probability"": ""Sheer Folly""}]"
cf99eebb-ebd9-4866-9a35-7cffe77093d9,Outdoor Trap,outdoor_trap,sites,encounter,,,,,2026-06-10 13:23:21.79893,"{48,54,55,56,57,61,73,81}","[{""region"": ""Evendim Hills"", ""probability"": ""Sheer Folly""}, {""region"": ""Fornost"", ""probability"": ""Absurd""}, {""region"": ""Forochel"", ""probability"": ""Very Hard""}, {""region"": ""Lone-lands"", ""probability"": ""Absurd""}, {""region"": ""Numeriador"", ""probability"": ""Sheer Folly""}, {""region"": ""Rammas Formen"", ""probability"": ""Sheer Folly""}, {""region"": ""Talath Muil"", ""probability"": ""Sheer Folly""}, {""region"": ""Weather Hills"", ""probability"": ""Absurd""}]"
8fe0a9d0-dd4c-47ad-840a-3084ad11bc70,Outlaw Ruffian,outlaw_ruffian,humans,encounter,811a8823-2b50-4b2c-8a99-8414b6283c06,,,,2026-06-10 13:23:21.799127,"{12,18,75}","[{""region"": ""Forithilien"", ""probability"": ""Very Hard""}, {""region"": ""Harithilien"", ""probability"": ""Extremely Hard""}, {""region"": ""Harondor"", ""probability"": ""Extremely Hard""}]"
eabb470c-bdd0-4a19-a1c8-e4793c020dca,People Fishermen,people_fishermen,humans,encounter,811a8823-2b50-4b2c-8a99-8414b6283c06,,,,2026-06-10 13:23:21.799277,{8},"[{""region"": ""Dagorlad"", ""probability"": ""Hard""}]"
cdf657be-8537-4e0f-8035-5b276f9948fd,People Fur Trappers,people_fur_trappers,humans,encounter,811a8823-2b50-4b2c-8a99-8414b6283c06,,,,2026-06-10 13:23:21.79946,{8},"[{""region"": ""Dagorlad"", ""probability"": ""Extremely Hard""}]"
8c416bde-35cb-4dde-8a51-7a7e8fdf2b1d,People Hunters,people_hunters,humans,encounter,811a8823-2b50-4b2c-8a99-8414b6283c06,,,,2026-06-10 13:23:21.799624,{8},"[{""region"": ""Dagorlad"", ""probability"": ""Very Hard""}]"
11daab9e-9f27-4316-848c-72307f0c025d,People Marshmen,people_marshmen,humans,encounter,811a8823-2b50-4b2c-8a99-8414b6283c06,,,,2026-06-10 13:23:21.799773,{8},"[{""region"": ""Dagorlad"", ""probability"": ""Absurd""}]"
87503cd9-1481-43ec-932d-3ab215a0f463,People Patrol,people_patrol,humans,encounter,811a8823-2b50-4b2c-8a99-8414b6283c06,,,,2026-06-10 13:23:21.799923,{8},"[{""region"": ""Dagorlad"", ""probability"": ""Absurd""}]"
39c61ab9-5189-42bf-baad-57ab3205dfcc,People Reed Peat Cutters,people_reed_peat_cutters,humans,encounter,811a8823-2b50-4b2c-8a99-8414b6283c06,,,,2026-06-10 13:23:21.800066,{8},"[{""region"": ""Dagorlad"", ""probability"": ""Very Hard""}]"
8519c9a4-9e17-42dc-b85d-eb8d7dd60dea,People Shrimper Shell Fisher,people_shrimper_shell_fisher,humans,encounter,811a8823-2b50-4b2c-8a99-8414b6283c06,,,,2026-06-10 13:23:21.800207,{8},"[{""region"": ""Dagorlad"", ""probability"": ""Sheer Folly""}]"
dc7f0aee-0200-4797-a49a-876a75cd214c,Men Locals,men_locals,humans,encounter,811a8823-2b50-4b2c-8a99-8414b6283c06,,,,2026-06-10 13:23:21.798182,"{9,14,35,36,38,39,62,63,68}","[{""region"": ""Central Anduin"", ""probability"": ""Very Hard""}, {""region"": ""Central Misty Mountains"", ""probability"": ""Sheer Folly""}, {""region"": ""Druadan Forest"", ""probability"": ""Absurd""}, {""region"": ""Nan Anduin"", ""probability"": ""Medium""}, {""region"": ""North Misty Mountains"", ""probability"": ""Sheer Folly""}, {""region"": ""Rohan"", ""probability"": ""Medium""}, {""region"": ""Ronen-in-Anduin"", ""probability"": ""Medium""}, {""region"": ""Westmarch"", ""probability"": ""Medium""}, {""region"": ""Wold"", ""probability"": ""Medium""}]"
