region,region_type,phase,base_encounter_chance_pct,entity_name,entity_type,active,danger,raw_level,adjusted_level,conditional_probability_pct,absolute_probability_pct
Talath Muil,province,afternoon,55,Gorcrows,flying_animals,day,0,2,3,1.3,0.71
Talath Muil,province,afternoon,55,Orc Patrol,orcs,all-day,3,3,3,1.3,0.71
Talath Muil,province,afternoon,55,Owls,flying_animals,nocturnal,0,4,3,1.3,0.71
Talath Muil,province,afternoon,55,Snow-trolls,trolls,all-day,4,3,3,1.3,0.71
Talath Muil,province,afternoon,55,Arthedain Site,sites,all-day,0,2,2,0.81,0.45
Talath Muil,province,afternoon,55,Barrow Wights,undead,nocturnal,4,3,2,0.81,0.45
Talath Muil,province,afternoon,55,Common Folk,humans,all-day,0,2,2,0.81,0.45
Talath Muil,province,afternoon,55,Edain Ruin,sites,all-day,1,2,2,0.81,0.45
Talath Muil,province,afternoon,55,Elk,herbivores,all-day,0,2,2,0.81,0.45
Talath Muil,province,afternoon,55,Eriadorian Site,sites,all-day,0,2,2,0.81,0.45
Talath Muil,province,afternoon,55,General Trap,hazards,all-day,2,2,2,0.81,0.45
Talath Muil,province,afternoon,55,Solitary Dwarf,dwarves,all-day,0,2,2,0.81,0.45
Talath Muil,province,afternoon,55,Wild Animals,other_animals,all-day,0,2,2,0.81,0.45
Talath Muil,province,afternoon,55,Bats,flying_animals,nocturnal,0,1,1,0.51,0.28
Talath Muil,province,afternoon,55,Brigands & Outlaws,humans,all-day,3,1,1,0.51,0.28
Talath Muil,province,afternoon,55,Burial Sites,sites,all-day,2,1,1,0.51,0.28
Talath Muil,province,afternoon,55,Elven Site,sites,all-day,0,1,1,0.51,0.28
Talath Muil,province,afternoon,55,Military Unit,humans,all-day,1,1,1,0.51,0.28
Talath Muil,province,night,55,Common Orcs,orcs,all-day,3,6,6,5.81,3.19
Talath Muil,province,night,55,Foxes,carnivores,all-day,1,6,6,5.81,3.19
Talath Muil,province,night,55,Lossoth,humans,all-day,0,6,6,5.81,3.19
Talath Muil,province,night,55,Rangers of Arthadan,humans,all-day,0,6,6,5.81,3.19
Talath Muil,province,night,55,Scouts,humans,all-day,0,6,6,5.81,3.19
Talath Muil,province,night,55,Wolves,carnivores,all-day,2,6,6,5.81,3.19
Talath Muil,province,night,55,Bears,carnivores,all-day,2,5,5,3.63,2
Talath Muil,province,night,55,Hares,herbivores,all-day,0,5,5,3.63,2
Talath Muil,province,night,55,Hill-trolls,trolls,all-day,4,5,5,3.63,2
Talath Muil,province,night,55,Owls,flying_animals,nocturnal,0,4,5,3.63,2
Talath Muil,province,night,55,Rabbits,herbivores,all-day,0,5,5,3.63,2
Talath Muil,province,night,55,Barrow Wights,undead,nocturnal,4,3,4,2.27,1.25
Talath Muil,province,night,55,Birds,flying_animals,day,0,5,4,2.27,1.25
Talath Muil,province,night,55,Boars,other_animals,all-day,2,4,4,2.27,1.25
Talath Muil,province,night,55,Cave-trolls,trolls,all-day,4,4,4,2.27,1.25
Talath Muil,province,night,55,Deer,herbivores,all-day,0,4,4,2.27,1.25
Talath Muil,province,night,55,Goats,herbivores,all-day,0,4,4,2.27,1.25
Talath Muil,province,night,55,Grazing Animals,herbivores,all-day,0,4,4,2.27,1.25
Talath Muil,province,night,55,Lair,hazards,all-day,2,4,4,2.27,1.25
Talath Muil,province,night,55,Losrandír,herbivores,all-day,0,4,4,2.27,1.25
Talath Muil,province,night,55,North Bears,carnivores,all-day,2,4,4,2.27,1.25
Talath Muil,province,night,55,Sheep,herbivores,all-day,0,4,4,2.27,1.25
Talath Muil,province,night,55,Armed Patrol,humans,all-day,1,3,3,1.42,0.78
Talath Muil,province,night,55,Crows,flying_animals,day,0,4,3,1.42,0.78
Talath Muil,province,night,55,Forest-trolls,trolls,all-day,4,3,3,1.42,0.78
Talath Muil,province,night,55,Hornets,insects,day,1,4,3,1.42,0.78
Talath Muil,province,night,55,Neekerbreekers,insects,day,1,4,3,1.42,0.78
Talath Muil,province,night,55,Orc Patrol,orcs,all-day,3,3,3,1.42,0.78
Talath Muil,province,night,55,Snow-trolls,trolls,all-day,4,3,3,1.42,0.78
Talath Muil,province,night,55,Wild Bees,insects,day,1,4,3,1.42,0.78
Talath Muil,province,night,55,Arthedain Site,sites,all-day,0,2,2,0.89,0.49
Talath Muil,province,night,55,Bats,flying_animals,nocturnal,0,1,2,0.89,0.49
Talath Muil,province,night,55,Common Folk,humans,all-day,0,2,2,0.89,0.49
Talath Muil,province,night,55,Edain Ruin,sites,all-day,1,2,2,0.89,0.49
Talath Muil,province,night,55,Elk,herbivores,all-day,0,2,2,0.89,0.49
Talath Muil,province,night,55,Eriadorian Site,sites,all-day,0,2,2,0.89,0.49
Talath Muil,province,night,55,General Trap,hazards,all-day,2,2,2,0.89,0.49
Talath Muil,province,night,55,Solitary Dwarf,dwarves,all-day,0,2,2,0.89,0.49
Talath Muil,province,night,55,Wild Animals,other_animals,all-day,0,2,2,0.89,0.49
Talath Muil,province,night,55,Brigands & Outlaws,humans,all-day,3,1,1,0.55,0.3
Talath Muil,province,night,55,Burial Sites,sites,all-day,2,1,1,0.55,0.3
Talath Muil,province,night,55,Elven Site,sites,all-day,0,1,1,0.55,0.3
Talath Muil,province,night,55,Gorcrows,flying_animals,day,0,2,1,0.55,0.3
Talath Muil,province,night,55,Military Unit,humans,all-day,1,1,1,0.55,0.3
Talath Uichel,province,morning,55,Beornings,humans,all-day,0,6,6,4.14,2.27
Talath Uichel,province,morning,55,Birds,flying_animals,day,0,5,6,4.14,2.27
Talath Uichel,province,morning,55,Common Orcs,orcs,all-day,3,6,6,4.14,2.27
Talath Uichel,province,morning,55,Foxes,carnivores,all-day,1,6,6,4.14,2.27
Talath Uichel,province,morning,55,Helechoth,humans,all-day,0,6,6,4.14,2.27
Talath Uichel,province,morning,55,Lossoth,humans,all-day,0,6,6,4.14,2.27
Talath Uichel,province,morning,55,Snow-elves (Lossidil),elves,all-day,0,6,6,4.14,2.27
Talath Uichel,province,morning,55,Squirrels,other_animals,day,0,5,6,4.14,2.27
Talath Uichel,province,morning,55,Umli (Half-dwarves),dwarves,all-day,0,6,6,4.14,2.27
Talath Uichel,province,morning,55,Waterfowl,flying_animals,day,0,5,6,4.14,2.27
Talath Uichel,province,morning,55,Wolves,carnivores,all-day,2,6,6,4.14,2.27
Talath Uichel,province,morning,55,Fish,water_animals,all-day,0,5,5,2.59,1.42
Talath Uichel,province,morning,55,Greater Dragon,drakes,all-day,5,5,5,2.59,1.42
Talath Uichel,province,morning,55,Hares,herbivores,all-day,0,5,5,2.59,1.42
Talath Uichel,province,morning,55,Hornets,insects,day,1,4,5,2.59,1.42
Talath Uichel,province,morning,55,Lesser Dragon,drakes,all-day,4,5,5,2.59,1.42
Talath Uichel,province,morning,55,Losrandír,herbivores,all-day,0,5,5,2.59,1.42
Talath Uichel,province,morning,55,Rabbits,herbivores,all-day,0,5,5,2.59,1.42
Talath Uichel,province,morning,55,White Wolves,other_animals,all-day,3,5,5,2.59,1.42
Talath Uichel,province,morning,55,Wild Bees,insects,day,1,4,5,2.59,1.42
Talath Uichel,province,morning,55,Boars,other_animals,all-day,2,4,4,1.62,0.89
Talath Uichel,province,morning,55,Cave Drakes,drakes,all-day,4,4,4,1.62,0.89
Talath Uichel,province,morning,55,Elk,herbivores,all-day,0,4,4,1.62,0.89
Talath Uichel,province,morning,55,Goats,herbivores,all-day,0,4,4,1.62,0.89
Talath Uichel,province,morning,55,Grazing Animals,herbivores,all-day,0,4,4,1.62,0.89
Talath Uichel,province,morning,55,Grey Wolves,carnivores,all-day,2,4,4,1.62,0.89
Talath Uichel,province,morning,55,Rats,herbivores,all-day,0,4,4,1.62,0.89
Talath Uichel,province,morning,55,Ruins,sites,all-day,1,4,4,1.62,0.89
Talath Uichel,province,morning,55,Sheep,herbivores,all-day,0,4,4,1.62,0.89
Talath Uichel,province,morning,55,Barrow Wights,undead,nocturnal,4,4,3,1.01,0.56
Talath Uichel,province,morning,55,Crows,flying_animals,day,0,2,3,1.01,0.56
Talath Uichel,province,morning,55,Falling Rocks,hazards,all-day,2,3,3,1.01,0.56
Talath Uichel,province,morning,55,Ghosts,undead,nocturnal,3,4,3,1.01,0.56
Talath Uichel,province,morning,55,Natural Hazards,hazards,all-day,2,3,3,1.01,0.56
Talath Uichel,province,morning,55,Owls,flying_animals,nocturnal,0,4,3,1.01,0.56
Talath Uichel,province,morning,55,Skeletons,undead,nocturnal,3,4,3,1.01,0.56
Talath Uichel,province,morning,55,Avalanche,hazards,all-day,3,2,2,0.63,0.35
Talath Uichel,province,morning,55,Burial Sites,sites,all-day,2,2,2,0.63,0.35
Talath Uichel,province,morning,55,Cave Bears,carnivores,all-day,3,2,2,0.63,0.35
Talath Uichel,province,morning,55,Cavern,sites,all-day,1,2,2,0.63,0.35
Talath Uichel,province,morning,55,Chasm,hazards,all-day,3,2,2,0.63,0.35
Talath Uichel,province,morning,55,Deer,herbivores,all-day,0,2,2,0.63,0.35
Talath Uichel,province,morning,55,General Trap,hazards,all-day,2,2,2,0.63,0.35
Talath Uichel,province,morning,55,Glacier,hazards,all-day,3,2,2,0.63,0.35
Talath Uichel,province,morning,55,Lair,hazards,all-day,2,2,2,0.63,0.35
Talath Uichel,province,morning,55,Mine Quarry,sites,all-day,1,2,2,0.63,0.35
Talath Uichel,province,morning,55,Mountain Goat,herbivores,all-day,0,2,2,0.63,0.35
Talath Uichel,province,morning,55,Snow Lions,carnivores,all-day,3,2,2,0.63,0.35
Talath Uichel,province,morning,55,Water Spring,hazards,all-day,0,2,2,0.63,0.35
Talath Uichel,province,morning,55,Wild Goats,herbivores,all-day,0,2,2,0.63,0.35
Talath Uichel,province,morning,55,Bats,flying_animals,nocturnal,0,2,1,0.39,0.22
Talath Uichel,province,morning,55,Giant Vampire Bat,flying_animals,nocturnal,2,2,1,0.39,0.22
Talath Uichel,province,afternoon,55,Beornings,humans,all-day,0,6,6,4.14,2.27
Talath Uichel,province,afternoon,55,Birds,flying_animals,day,0,5,6,4.14,2.27
Talath Uichel,province,afternoon,55,Common Orcs,orcs,all-day,3,6,6,4.14,2.27
Talath Uichel,province,afternoon,55,Foxes,carnivores,all-day,1,6,6,4.14,2.27
Talath Uichel,province,afternoon,55,Helechoth,humans,all-day,0,6,6,4.14,2.27
Talath Uichel,province,afternoon,55,Lossoth,humans,all-day,0,6,6,4.14,2.27
Talath Uichel,province,afternoon,55,Snow-elves (Lossidil),elves,all-day,0,6,6,4.14,2.27
Talath Uichel,province,afternoon,55,Squirrels,other_animals,day,0,5,6,4.14,2.27
Talath Uichel,province,afternoon,55,Umli (Half-dwarves),dwarves,all-day,0,6,6,4.14,2.27
Talath Uichel,province,afternoon,55,Waterfowl,flying_animals,day,0,5,6,4.14,2.27
Talath Uichel,province,afternoon,55,Wolves,carnivores,all-day,2,6,6,4.14,2.27
Talath Uichel,province,afternoon,55,Fish,water_animals,all-day,0,5,5,2.59,1.42
Talath Uichel,province,afternoon,55,Greater Dragon,drakes,all-day,5,5,5,2.59,1.42
Talath Uichel,province,afternoon,55,Hares,herbivores,all-day,0,5,5,2.59,1.42
Talath Uichel,province,afternoon,55,Hornets,insects,day,1,4,5,2.59,1.42
Talath Uichel,province,afternoon,55,Lesser Dragon,drakes,all-day,4,5,5,2.59,1.42
Talath Uichel,province,afternoon,55,Losrandír,herbivores,all-day,0,5,5,2.59,1.42
Talath Uichel,province,afternoon,55,Rabbits,herbivores,all-day,0,5,5,2.59,1.42
Talath Uichel,province,afternoon,55,White Wolves,other_animals,all-day,3,5,5,2.59,1.42
Talath Uichel,province,afternoon,55,Wild Bees,insects,day,1,4,5,2.59,1.42
Talath Uichel,province,afternoon,55,Boars,other_animals,all-day,2,4,4,1.62,0.89
Talath Uichel,province,afternoon,55,Cave Drakes,drakes,all-day,4,4,4,1.62,0.89
Talath Uichel,province,afternoon,55,Elk,herbivores,all-day,0,4,4,1.62,0.89
Talath Uichel,province,afternoon,55,Goats,herbivores,all-day,0,4,4,1.62,0.89
Talath Uichel,province,afternoon,55,Grazing Animals,herbivores,all-day,0,4,4,1.62,0.89
Talath Uichel,province,afternoon,55,Grey Wolves,carnivores,all-day,2,4,4,1.62,0.89
Talath Uichel,province,afternoon,55,Rats,herbivores,all-day,0,4,4,1.62,0.89
Talath Uichel,province,afternoon,55,Ruins,sites,all-day,1,4,4,1.62,0.89
Talath Uichel,province,afternoon,55,Sheep,herbivores,all-day,0,4,4,1.62,0.89
Talath Uichel,province,afternoon,55,Barrow Wights,undead,nocturnal,4,4,3,1.01,0.56
Talath Uichel,province,afternoon,55,Crows,flying_animals,day,0,2,3,1.01,0.56
Talath Uichel,province,afternoon,55,Falling Rocks,hazards,all-day,2,3,3,1.01,0.56
Talath Uichel,province,afternoon,55,Ghosts,undead,nocturnal,3,4,3,1.01,0.56
Talath Uichel,province,afternoon,55,Natural Hazards,hazards,all-day,2,3,3,1.01,0.56
Talath Uichel,province,afternoon,55,Owls,flying_animals,nocturnal,0,4,3,1.01,0.56
Talath Uichel,province,afternoon,55,Skeletons,undead,nocturnal,3,4,3,1.01,0.56
Talath Uichel,province,afternoon,55,Avalanche,hazards,all-day,3,2,2,0.63,0.35
Talath Uichel,province,afternoon,55,Burial Sites,sites,all-day,2,2,2,0.63,0.35
Talath Uichel,province,afternoon,55,Cave Bears,carnivores,all-day,3,2,2,0.63,0.35
Talath Uichel,province,afternoon,55,Cavern,sites,all-day,1,2,2,0.63,0.35
Talath Uichel,province,afternoon,55,Chasm,hazards,all-day,3,2,2,0.63,0.35
Talath Uichel,province,afternoon,55,Deer,herbivores,all-day,0,2,2,0.63,0.35
Talath Uichel,province,afternoon,55,General Trap,hazards,all-day,2,2,2,0.63,0.35
Talath Uichel,province,afternoon,55,Glacier,hazards,all-day,3,2,2,0.63,0.35
Talath Uichel,province,afternoon,55,Lair,hazards,all-day,2,2,2,0.63,0.35
Talath Uichel,province,afternoon,55,Mine Quarry,sites,all-day,1,2,2,0.63,0.35
Talath Uichel,province,afternoon,55,Mountain Goat,herbivores,all-day,0,2,2,0.63,0.35
Talath Uichel,province,afternoon,55,Snow Lions,carnivores,all-day,3,2,2,0.63,0.35
Talath Uichel,province,afternoon,55,Water Spring,hazards,all-day,0,2,2,0.63,0.35
Talath Uichel,province,afternoon,55,Wild Goats,herbivores,all-day,0,2,2,0.63,0.35
Talath Uichel,province,afternoon,55,Bats,flying_animals,nocturnal,0,2,1,0.39,0.22
Talath Uichel,province,afternoon,55,Giant Vampire Bat,flying_animals,nocturnal,2,2,1,0.39,0.22
Talath Uichel,province,night,55,Beornings,humans,all-day,0,6,6,4.3,2.36
Talath Uichel,province,night,55,Common Orcs,orcs,all-day,3,6,6,4.3,2.36
Talath Uichel,province,night,55,Foxes,carnivores,all-day,1,6,6,4.3,2.36
Talath Uichel,province,night,55,Helechoth,humans,all-day,0,6,6,4.3,2.36
Talath Uichel,province,night,55,Lossoth,humans,all-day,0,6,6,4.3,2.36
Talath Uichel,province,night,55,Snow-elves (Lossidil),elves,all-day,0,6,6,4.3,2.36
Talath Uichel,province,night,55,Umli (Half-dwarves),dwarves,all-day,0,6,6,4.3,2.36
Talath Uichel,province,night,55,Wolves,carnivores,all-day,2,6,6,4.3,2.36
Talath Uichel,province,night,55,Barrow Wights,undead,nocturnal,4,4,5,2.69,1.48
Talath Uichel,province,night,55,Fish,water_animals,all-day,0,5,5,2.69,1.48
Talath Uichel,province,night,55,Ghosts,undead,nocturnal,3,4,5,2.69,1.48
Talath Uichel,province,night,55,Greater Dragon,drakes,all-day,5,5,5,2.69,1.48
Talath Uichel,province,night,55,Hares,herbivores,all-day,0,5,5,2.69,1.48
Talath Uichel,province,night,55,Lesser Dragon,drakes,all-day,4,5,5,2.69,1.48
Talath Uichel,province,night,55,Losrandír,herbivores,all-day,0,5,5,2.69,1.48
Talath Uichel,province,night,55,Owls,flying_animals,nocturnal,0,4,5,2.69,1.48
Talath Uichel,province,night,55,Rabbits,herbivores,all-day,0,5,5,2.69,1.48
Talath Uichel,province,night,55,Skeletons,undead,nocturnal,3,4,5,2.69,1.48
Talath Uichel,province,night,55,White Wolves,other_animals,all-day,3,5,5,2.69,1.48
Talath Uichel,province,night,55,Birds,flying_animals,day,0,5,4,1.68,0.92
Talath Uichel,province,night,55,Boars,other_animals,all-day,2,4,4,1.68,0.92
Talath Uichel,province,night,55,Cave Drakes,drakes,all-day,4,4,4,1.68,0.92
Talath Uichel,province,night,55,Elk,herbivores,all-day,0,4,4,1.68,0.92
Talath Uichel,province,night,55,Goats,herbivores,all-day,0,4,4,1.68,0.92
Talath Uichel,province,night,55,Grazing Animals,herbivores,all-day,0,4,4,1.68,0.92
Talath Uichel,province,night,55,Grey Wolves,carnivores,all-day,2,4,4,1.68,0.92
Talath Uichel,province,night,55,Rats,herbivores,all-day,0,4,4,1.68,0.92
Talath Uichel,province,night,55,Ruins,sites,all-day,1,4,4,1.68,0.92
Talath Uichel,province,night,55,Sheep,herbivores,all-day,0,4,4,1.68,0.92
Talath Uichel,province,night,55,Squirrels,other_animals,day,0,5,4,1.68,0.92
Talath Uichel,province,night,55,Waterfowl,flying_animals,day,0,5,4,1.68,0.92
Talath Uichel,province,night,55,Bats,flying_animals,nocturnal,0,2,3,1.05,0.58
Talath Uichel,province,night,55,Falling Rocks,hazards,all-day,2,3,3,1.05,0.58
Talath Uichel,province,night,55,Giant Vampire Bat,flying_animals,nocturnal,2,2,3,1.05,0.58
Talath Uichel,province,night,55,Hornets,insects,day,1,4,3,1.05,0.58
Talath Uichel,province,night,55,Natural Hazards,hazards,all-day,2,3,3,1.05,0.58
Talath Uichel,province,night,55,Wild Bees,insects,day,1,4,3,1.05,0.58
Talath Uichel,province,night,55,Avalanche,hazards,all-day,3,2,2,0.66,0.36
Talath Uichel,province,night,55,Burial Sites,sites,all-day,2,2,2,0.66,0.36
Talath Uichel,province,night,55,Cave Bears,carnivores,all-day,3,2,2,0.66,0.36
Talath Uichel,province,night,55,Cavern,sites,all-day,1,2,2,0.66,0.36
Talath Uichel,province,night,55,Chasm,hazards,all-day,3,2,2,0.66,0.36
Talath Uichel,province,night,55,Deer,herbivores,all-day,0,2,2,0.66,0.36
Talath Uichel,province,night,55,General Trap,hazards,all-day,2,2,2,0.66,0.36
Talath Uichel,province,night,55,Glacier,hazards,all-day,3,2,2,0.66,0.36
Talath Uichel,province,night,55,Lair,hazards,all-day,2,2,2,0.66,0.36
Talath Uichel,province,night,55,Mine Quarry,sites,all-day,1,2,2,0.66,0.36
Talath Uichel,province,night,55,Mountain Goat,herbivores,all-day,0,2,2,0.66,0.36
Talath Uichel,province,night,55,Snow Lions,carnivores,all-day,3,2,2,0.66,0.36
Talath Uichel,province,night,55,Water Spring,hazards,all-day,0,2,2,0.66,0.36
Talath Uichel,province,night,55,Wild Goats,herbivores,all-day,0,2,2,0.66,0.36
Talath Uichel,province,night,55,Crows,flying_animals,day,0,2,1,0.41,0.23
The Shire,province,morning,55,Grain Fields,resources,day,0,7,8,7.9,4.34
The Shire,province,morning,55,Sheep Pastures,resources,day,0,7,8,7.9,4.34
The Shire,province,morning,55,Mines & Diggings,resources,all-day,0,7,7,4.94,2.72
The Shire,province,morning,55,Bree-landers,humans,all-day,0,6,6,3.09,1.7
The Shire,province,morning,55,Common Folk,humans,all-day,0,6,6,3.09,1.7
The Shire,province,morning,55,Common Men,humans,all-day,0,6,6,3.09,1.7
The Shire,province,morning,55,Dúnedain,humans,all-day,0,6,6,3.09,1.7
The Shire,province,morning,55,Fallohides (Forest Hobbits),hobbits,all-day,0,6,6,3.09,1.7
The Shire,province,morning,55,Foxes,carnivores,all-day,1,6,6,3.09,1.7
The Shire,province,morning,55,Harfoots (Common Hobbits),hobbits,all-day,0,6,6,3.09,1.7
The Shire,province,morning,55,Hounds,carnivores,all-day,2,6,6,3.09,1.7
The Shire,province,morning,55,Lossoth,humans,all-day,0,6,6,3.09,1.7
The Shire,province,morning,55,Rivermen traders,humans,all-day,0,6,6,3.09,1.7
The Shire,province,morning,55,Squirrels,other_animals,day,0,5,6,3.09,1.7
The Shire,province,morning,55,Stoors (River Hobbits),hobbits,all-day,0,6,6,3.09,1.7
The Shire,province,morning,55,Waterfowl,flying_animals,day,0,5,6,3.09,1.7
The Shire,province,morning,55,Birds,flying_animals,day,0,4,5,1.93,1.06
The Shire,province,morning,55,Crows,flying_animals,day,0,4,5,1.93,1.06
The Shire,province,morning,55,Deer,herbivores,all-day,0,5,5,1.93,1.06
The Shire,province,morning,55,Fish,water_animals,all-day,0,5,5,1.93,1.06
The Shire,province,morning,55,Hares,herbivores,all-day,0,5,5,1.93,1.06
The Shire,province,morning,55,Hornets,insects,day,1,4,5,1.93,1.06
The Shire,province,morning,55,Rabbits,herbivores,all-day,0,5,5,1.93,1.06
The Shire,province,morning,55,Rivermen,humans,all-day,0,5,5,1.93,1.06
The Shire,province,morning,55,Wild Bees,insects,day,1,4,5,1.93,1.06
The Shire,province,morning,55,Boars,other_animals,all-day,2,4,4,1.21,0.66
The Shire,province,morning,55,Elk,herbivores,all-day,0,4,4,1.21,0.66
The Shire,province,morning,55,Goats,herbivores,all-day,0,4,4,1.21,0.66
The Shire,province,morning,55,Rats,herbivores,all-day,0,4,4,1.21,0.66
The Shire,province,morning,55,Sheep,herbivores,all-day,0,4,4,1.21,0.66
The Shire,province,morning,55,Travellers,humans,all-day,0,4,4,1.21,0.66
The Shire,province,morning,55,Trolls,trolls,all-day,4,4,4,1.21,0.66
The Shire,province,morning,55,Bats,flying_animals,nocturnal,0,4,3,0.75,0.41
The Shire,province,morning,55,Dunlendings,humans,all-day,1,3,3,0.75,0.41
The Shire,province,morning,55,Easterlings,humans,all-day,3,3,3,0.75,0.41
The Shire,province,morning,55,Merchants,humans,day,0,2,3,0.75,0.41
The Shire,province,morning,55,Owls,flying_animals,nocturnal,0,4,3,0.75,0.41
The Shire,province,morning,55,Ruins,sites,all-day,1,3,3,0.75,0.41
The Shire,province,morning,55,Snakes,reptiles,day,2,2,3,0.75,0.41
The Shire,province,morning,55,Spies,humans,all-day,2,3,3,0.75,0.41
The Shire,province,morning,55,Wandering Company,humans,all-day,0,3,3,0.75,0.41
The Shire,province,morning,55,Wild Hobbits,hobbits,all-day,0,3,3,0.75,0.41
The Shire,province,morning,55,Armed Patrol,humans,all-day,1,2,2,0.47,0.26
The Shire,province,morning,55,Brigands & Outlaws,humans,all-day,3,2,2,0.47,0.26
The Shire,province,morning,55,Common Orcs,orcs,all-day,3,2,2,0.47,0.26
The Shire,province,morning,55,Elves,elves,all-day,0,2,2,0.47,0.26
The Shire,province,morning,55,Grazing Animals,herbivores,all-day,0,2,2,0.47,0.26
The Shire,province,morning,55,Lions,carnivores,all-day,3,2,2,0.47,0.26
The Shire,province,morning,55,Sheep Hounds,carnivores,all-day,2,2,2,0.47,0.26
The Shire,province,morning,55,Thieves & Smugglers,humans,all-day,3,2,2,0.47,0.26
The Shire,province,morning,55,Bears,carnivores,all-day,2,1,1,0.29,0.16
The Shire,province,morning,55,Dwarves,dwarves,all-day,0,1,1,0.29,0.16
The Shire,province,morning,55,Military Unit,humans,all-day,1,1,1,0.29,0.16
The Shire,province,morning,55,Natural Hazards,hazards,all-day,2,1,1,0.29,0.16
The Shire,province,morning,55,Nobles & Leaders,humans,all-day,0,1,1,0.29,0.16
The Shire,province,morning,55,Northmen,humans,all-day,0,1,1,0.29,0.16
The Shire,province,morning,55,Wolves,carnivores,all-day,2,1,1,0.29,0.16
The Shire,province,afternoon,55,Grain Fields,resources,day,0,7,8,7.9,4.34
The Shire,province,afternoon,55,Sheep Pastures,resources,day,0,7,8,7.9,4.34
The Shire,province,afternoon,55,Mines & Diggings,resources,all-day,0,7,7,4.94,2.72
The Shire,province,afternoon,55,Bree-landers,humans,all-day,0,6,6,3.09,1.7
The Shire,province,afternoon,55,Common Folk,humans,all-day,0,6,6,3.09,1.7
The Shire,province,afternoon,55,Common Men,humans,all-day,0,6,6,3.09,1.7
The Shire,province,afternoon,55,Dúnedain,humans,all-day,0,6,6,3.09,1.7
The Shire,province,afternoon,55,Fallohides (Forest Hobbits),hobbits,all-day,0,6,6,3.09,1.7
The Shire,province,afternoon,55,Foxes,carnivores,all-day,1,6,6,3.09,1.7
The Shire,province,afternoon,55,Harfoots (Common Hobbits),hobbits,all-day,0,6,6,3.09,1.7
The Shire,province,afternoon,55,Hounds,carnivores,all-day,2,6,6,3.09,1.7
The Shire,province,afternoon,55,Lossoth,humans,all-day,0,6,6,3.09,1.7
The Shire,province,afternoon,55,Rivermen traders,humans,all-day,0,6,6,3.09,1.7
The Shire,province,afternoon,55,Squirrels,other_animals,day,0,5,6,3.09,1.7
The Shire,province,afternoon,55,Stoors (River Hobbits),hobbits,all-day,0,6,6,3.09,1.7
The Shire,province,afternoon,55,Waterfowl,flying_animals,day,0,5,6,3.09,1.7
The Shire,province,afternoon,55,Birds,flying_animals,day,0,4,5,1.93,1.06
The Shire,province,afternoon,55,Crows,flying_animals,day,0,4,5,1.93,1.06
The Shire,province,afternoon,55,Deer,herbivores,all-day,0,5,5,1.93,1.06
The Shire,province,afternoon,55,Fish,water_animals,all-day,0,5,5,1.93,1.06
The Shire,province,afternoon,55,Hares,herbivores,all-day,0,5,5,1.93,1.06
The Shire,province,afternoon,55,Hornets,insects,day,1,4,5,1.93,1.06
The Shire,province,afternoon,55,Rabbits,herbivores,all-day,0,5,5,1.93,1.06
The Shire,province,afternoon,55,Rivermen,humans,all-day,0,5,5,1.93,1.06
The Shire,province,afternoon,55,Wild Bees,insects,day,1,4,5,1.93,1.06
The Shire,province,afternoon,55,Boars,other_animals,all-day,2,4,4,1.21,0.66
The Shire,province,afternoon,55,Elk,herbivores,all-day,0,4,4,1.21,0.66
The Shire,province,afternoon,55,Goats,herbivores,all-day,0,4,4,1.21,0.66
The Shire,province,afternoon,55,Rats,herbivores,all-day,0,4,4,1.21,0.66
The Shire,province,afternoon,55,Sheep,herbivores,all-day,0,4,4,1.21,0.66
The Shire,province,afternoon,55,Travellers,humans,all-day,0,4,4,1.21,0.66
The Shire,province,afternoon,55,Trolls,trolls,all-day,4,4,4,1.21,0.66
The Shire,province,afternoon,55,Bats,flying_animals,nocturnal,0,4,3,0.75,0.41
The Shire,province,afternoon,55,Dunlendings,humans,all-day,1,3,3,0.75,0.41
The Shire,province,afternoon,55,Easterlings,humans,all-day,3,3,3,0.75,0.41
The Shire,province,afternoon,55,Merchants,humans,day,0,2,3,0.75,0.41
The Shire,province,afternoon,55,Owls,flying_animals,nocturnal,0,4,3,0.75,0.41
The Shire,province,afternoon,55,Ruins,sites,all-day,1,3,3,0.75,0.41
The Shire,province,afternoon,55,Snakes,reptiles,day,2,2,3,0.75,0.41
The Shire,province,afternoon,55,Spies,humans,all-day,2,3,3,0.75,0.41
The Shire,province,afternoon,55,Wandering Company,humans,all-day,0,3,3,0.75,0.41
The Shire,province,afternoon,55,Wild Hobbits,hobbits,all-day,0,3,3,0.75,0.41
The Shire,province,afternoon,55,Armed Patrol,humans,all-day,1,2,2,0.47,0.26
The Shire,province,afternoon,55,Brigands & Outlaws,humans,all-day,3,2,2,0.47,0.26
The Shire,province,afternoon,55,Common Orcs,orcs,all-day,3,2,2,0.47,0.26
The Shire,province,afternoon,55,Elves,elves,all-day,0,2,2,0.47,0.26
The Shire,province,afternoon,55,Grazing Animals,herbivores,all-day,0,2,2,0.47,0.26
The Shire,province,afternoon,55,Lions,carnivores,all-day,3,2,2,0.47,0.26
The Shire,province,afternoon,55,Sheep Hounds,carnivores,all-day,2,2,2,0.47,0.26
The Shire,province,afternoon,55,Thieves & Smugglers,humans,all-day,3,2,2,0.47,0.26
The Shire,province,afternoon,55,Bears,carnivores,all-day,2,1,1,0.29,0.16
