id,name,slug,type,active,danger,description,url_path,biomes,created_at,region_ids,tier,parent_id,probability_by_region
16a77606-bcf7-4062-af0f-e25b048ae8c2,Common Folk,common_folk,humans,all-day,0,"Ordinary working people of town and countryside — farmers, herders, craftsfolk, labourers and their families going about daily life. Met wherever folk dwell, they want chiefly to be left in peace, and their welcome to strangers ranges from open hospitality to wary suspicion depending on the times and the road.",,,2026-06-10 13:23:21.748081,"{7,9,11,13,14,15,16,17,19,20,21,23,29,35,36,38,39,40,44,45,48,50,54,56,57,58,59,60,61,62,63,66,68,69,70,71,77,78,79,80,81,85,86}",encounter,811a8823-2b50-4b2c-8a99-8414b6283c06,"[{""region"": ""Andrast"", ""probability"": ""Light""}, {""region"": ""Anfalas"", ""probability"": ""Light""}, {""region"": ""Anorien"", ""probability"": ""Easy""}, {""region"": ""Belegaer sea"", ""probability"": ""Hard""}, {""region"": ""Bree"", ""probability"": ""Medium""}, {""region"": ""Dor-en-Emyl"", ""probability"": ""Sheer Folly""}, {""region"": ""Druwaith Laur"", ""probability"": ""Medium""}, {""region"": ""Enedhwaith"", ""probability"": ""Medium""}, {""region"": ""Evendim Hills"", ""probability"": ""Light""}, {""region"": ""Fornost"", ""probability"": ""Medium""}, {""region"": ""Hairavercien"", ""probability"": ""Light""}, {""region"": ""Lamedon"", ""probability"": ""Sheer Folly""}, {""region"": ""Lebennin"", ""probability"": ""Easy""}, {""region"": ""Lone-lands"", ""probability"": ""Absurd""}, {""region"": ""Minhiriath"", ""probability"": ""Medium""}, {""region"": ""Mintyrnath"", ""probability"": ""Very Hard""}, {""region"": ""Numeriador"", ""probability"": ""Light""}, {""region"": ""Old Forest"", ""probability"": ""Very Hard""}, {""region"": ""Rast Vorn"", ""probability"": ""Hard""}, {""region"": ""South Arthedain"", ""probability"": ""Hard""}, {""region"": ""South Downs"", ""probability"": ""Very Hard""}, {""region"": ""Talath Muil"", ""probability"": ""Sheer Folly""}, {""region"": ""The Shire"", ""probability"": ""Medium""}, {""region"": ""Tolfalas"", ""probability"": ""Hard""}, {""region"": ""Tower Hills"", ""probability"": ""Very Hard""}, {""region"": ""Weather Hills"", ""probability"": ""Absurd""}, {""region"": ""Wilderness of Arnor"", ""probability"": ""Sheer Folly""}, {""region"": ""Central Anduin"", ""probability"": ""Absurd""}, {""region"": ""Central Misty Mountains"", ""probability"": ""Absurd""}, {""region"": ""Druadan Forest"", ""probability"": ""Absurd""}, {""region"": ""Nan Anduin"", ""probability"": ""Sheer Folly""}, {""region"": ""North Misty Mountains"", ""probability"": ""Absurd""}, {""region"": ""Rohan"", ""probability"": ""Sheer Folly""}, {""region"": ""Ronen-in-Anduin"", ""probability"": ""Absurd""}, {""region"": ""Westmarch"", ""probability"": ""Absurd""}, {""region"": ""Wold"", ""probability"": ""Absurd""}, {""region"": ""Coldfells"", ""probability"": ""Absurd""}, {""region"": ""En Udanoriath"", ""probability"": ""Absurd""}, {""region"": ""Ettenmoors"", ""probability"": ""Absurd""}, {""region"": ""Moria"", ""probability"": ""Absurd""}, {""region"": ""Rivendell"", ""probability"": ""Absurd""}, {""region"": ""Forovirian"", ""probability"": ""Absurd""}, {""region"": ""Eregion"", ""probability"": ""Medium""}]"
553bb72d-37d0-4b7f-84c2-1bb457a078ca,Bats,bats,flying_animals,nocturnal,0,"Bats of cave, ruin and hollow tree, emerging at dusk to hunt insects over water and woodland. Harmless singly, though great colonies haunt the darker caverns and some far-eastern kinds grow large and bold.",,,2026-06-10 13:23:21.73774,"{1,2,3,4,5,6,7,8,10,11,12,13,14,15,16,17,19,20,21,22,23,24,25,26,27,28,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,75,76,78,79,80,81,82,83,84,85,86,87}",encounter,,"[{""region"": ""Angmar"", ""probability"": ""Absurd""}, {""region"": ""Dor Rhunen"", ""probability"": ""Absurd""}, {""region"": ""Dorwinion"", ""probability"": ""Sheer Folly""}, {""region"": ""Dunland"", ""probability"": ""Sheer Folly""}, {""region"": ""Eothraim"", ""probability"": ""Absurd""}, {""region"": ""Evendim Hills"", ""probability"": ""Absurd""}, {""region"": ""Fangorn"", ""probability"": ""Sheer Folly""}, {""region"": ""Fornost"", ""probability"": ""Absurd""}, {""region"": ""Gramuz"", ""probability"": ""Very Hard""}, {""region"": ""Iron Hills"", ""probability"": ""Very Hard""}, {""region"": ""Lone-lands"", ""probability"": ""Extremely Hard""}, {""region"": ""Numeriador"", ""probability"": ""Absurd""}, {""region"": ""Nurn"", ""probability"": ""Very Hard""}, {""region"": ""Parth Celebrant"", ""probability"": ""Extremely Hard""}, {""region"": ""Rammas Formen"", ""probability"": ""Sheer Folly""}, {""region"": ""Talath Muil"", ""probability"": ""Absurd""}, {""region"": ""Talath Uichel"", ""probability"": ""Sheer Folly""}, {""region"": ""Weather Hills"", ""probability"": ""Extremely Hard""}, {""region"": ""Dagorlad"", ""probability"": ""Sheer Folly""}, {""region"": ""Enedhwaith"", ""probability"": ""Absurd""}, {""region"": ""Minhiriath"", ""probability"": ""Sheer Folly""}, {""region"": ""Mintyrnath"", ""probability"": ""Absurd""}, {""region"": ""South Downs"", ""probability"": ""Absurd""}, {""region"": ""Lamedon"", ""probability"": ""Light""}, {""region"": ""Central Anduin"", ""probability"": ""Light""}, {""region"": ""North Misty Mountains"", ""probability"": ""Light""}, {""region"": ""Mänoriand"", ""probability"": ""Light""}, {""region"": ""Tol Fuin"", ""probability"": ""Light""}, {""region"": ""Mirkwood Wilds"", ""probability"": ""Light""}, {""region"": ""Andrast"", ""probability"": ""Light""}, {""region"": ""Ered Luin Vales"", ""probability"": ""Light""}, {""region"": ""Tower Hills"", ""probability"": ""Light""}, {""region"": ""Ronen-in-Anduin"", ""probability"": ""Light""}, {""region"": ""Dor Guldur"", ""probability"": ""Light""}, {""region"": ""Ered Luin"", ""probability"": ""Light""}, {""region"": ""Wilderness of Arnor"", ""probability"": ""Light""}, {""region"": ""Central Misty Mountains"", ""probability"": ""Light""}, {""region"": ""Westmarch"", ""probability"": ""Light""}, {""region"": ""Tolfalas"", ""probability"": ""Light""}, {""region"": ""Wold"", ""probability"": ""Light""}, {""region"": ""Woodmen"", ""probability"": ""Light""}, {""region"": ""Ardquetto"", ""probability"": ""Light""}, {""region"": ""Forochel"", ""probability"": ""Light""}, {""region"": ""Apariach"", ""probability"": ""Light""}, {""region"": ""Lairiardhon"", ""probability"": ""Light""}, {""region"": ""Lildardhon"", ""probability"": ""Light""}, {""region"": ""Ronalindon"", ""probability"": ""Light""}, {""region"": ""South Harlindon"", ""probability"": ""Light""}, {""region"": ""Vinyalas"", ""probability"": ""Light""}, {""region"": ""Old Forest"", ""probability"": ""Light""}, {""region"": ""Forovirian"", ""probability"": ""Light""}, {""region"": ""Rast Vorn"", ""probability"": ""Light""}, {""region"": ""Coldfells"", ""probability"": ""Light""}, {""region"": ""En Egladil"", ""probability"": ""Light""}, {""region"": ""En Udanoriath"", ""probability"": ""Light""}, {""region"": ""Ettenmoors"", ""probability"": ""Light""}, {""region"": ""Rivendell"", ""probability"": ""Light""}, {""region"": ""Trollshaws"", ""probability"": ""Light""}, {""region"": ""Forithilien"", ""probability"": ""Light""}, {""region"": ""Rohan"", ""probability"": ""Light""}, {""region"": ""West Rhudaur"", ""probability"": ""Light""}, {""region"": ""Lorien"", ""probability"": ""Light""}, {""region"": ""Ascahiriand"", ""probability"": ""Light""}, {""region"": ""Eregion"", ""probability"": ""Light""}, {""region"": ""Sandariand"", ""probability"": ""Light""}, {""region"": ""Anfalas"", ""probability"": ""Light""}, {""region"": ""Ardolyalinya"", ""probability"": ""Light""}, {""region"": ""Celanoriand"", ""probability"": ""Light""}, {""region"": ""The Shire"", ""probability"": ""Light""}, {""region"": ""South Arthedain"", ""probability"": ""Light""}, {""region"": ""Hairavercien"", ""probability"": ""Light""}, {""region"": ""Dale"", ""probability"": ""Light""}, {""region"": ""Lebennin"", ""probability"": ""Light""}, {""region"": ""Harondor"", ""probability"": ""Light""}, {""region"": ""Bree"", ""probability"": ""Light""}, {""region"": ""Esgaroth"", ""probability"": ""Light""}, {""region"": ""Anorien"", ""probability"": ""Light""}, {""region"": ""Nan Anduin"", ""probability"": ""Light""}, {""region"": ""Woodland Realm"", ""probability"": ""Light""}, {""region"": ""Dor-en-Emyl"", ""probability"": ""Light""}, {""region"": ""Moria"", ""probability"": ""Light""}]"
fec7f392-1fd7-4b32-80a2-afee15af76d7,Pit Viper,pit_viper,reptiles,day,3,"A heat-sensing venomous snake of warm rock and scrub, striking from ambush with a swift, deadly bite. Well camouflaged and slow to flee, it endangers any who clamber carelessly among its stones.",,,2026-06-10 13:23:21.80183,"{35,39,44,45,46,50,68,69,71,80}",encounter,,"[{""region"": ""Angmar"", ""probability"": ""Absurd""}, {""region"": ""Central Anduin"", ""probability"": ""Absurd""}, {""region"": ""Central Misty Mountains"", ""probability"": ""Absurd""}, {""region"": ""Coldfells"", ""probability"": ""Sheer Folly""}, {""region"": ""En Udanoriath"", ""probability"": ""Sheer Folly""}, {""region"": ""Ettenmoors"", ""probability"": ""Sheer Folly""}, {""region"": ""Moria"", ""probability"": ""Absurd""}, {""region"": ""North Misty Mountains"", ""probability"": ""Absurd""}, {""region"": ""Rivendell"", ""probability"": ""Sheer Folly""}, {""region"": ""Wilderness of Arnor"", ""probability"": ""Absurd""}]"
24794a05-b282-4bb0-9e0c-4b5232e2c171,Stone Giants,stone_giants,giants,day,4,"Wild, playful, dim-witted Giants (Q. ""Norsar"") of the alpine regions, here the rock-throwing stone-giants of the Misty Mountains; they favour cool, desolate heights, eat great quantities of meat, and run down or stone their prey.",,,2026-06-10 13:23:21.810461,"{35,39,44,45,50,68,69,80}",encounter,,"[{""region"": ""Central Anduin"", ""probability"": ""Absurd""}, {""region"": ""Central Misty Mountains"", ""probability"": ""Very Hard""}, {""region"": ""Coldfells"", ""probability"": ""Absurd""}, {""region"": ""En Udanoriath"", ""probability"": ""Absurd""}, {""region"": ""Ettenmoors"", ""probability"": ""Absurd""}, {""region"": ""North Misty Mountains"", ""probability"": ""Very Hard""}, {""region"": ""Rivendell"", ""probability"": ""Absurd""}, {""region"": ""Wilderness of Arnor"", ""probability"": ""Absurd""}]"
94e0265a-339f-41ab-915b-8beba4a79561,Falling Rocks,falling_rocks,hazards,all-day,2,Loose stone and scree breaking from cliff and slope — a rattling rockfall or a single plunging boulder that can crush or sweep a climber from a narrow path. Worst on weathered crags and after rain or frost.,,,2026-06-10 13:23:21.761655,"{35,39,44,45,46,50,66,67,68,69,71,80}",encounter,,"[{""region"": ""Angmar"", ""probability"": ""Absurd""}, {""region"": ""Central Anduin"", ""probability"": ""Absurd""}, {""region"": ""Central Misty Mountains"", ""probability"": ""Extremely Hard""}, {""region"": ""Coldfells"", ""probability"": ""Absurd""}, {""region"": ""En Udanoriath"", ""probability"": ""Absurd""}, {""region"": ""Ettenmoors"", ""probability"": ""Absurd""}, {""region"": ""Forovirian"", ""probability"": ""Absurd""}, {""region"": ""Moria"", ""probability"": ""Medium""}, {""region"": ""North Misty Mountains"", ""probability"": ""Sheer Folly""}, {""region"": ""Rivendell"", ""probability"": ""Absurd""}, {""region"": ""Wilderness of Arnor"", ""probability"": ""Absurd""}, {""region"": ""Talath Uichel"", ""probability"": ""Extremely Hard""}]"
d416300b-4bbd-4e43-9ccf-914d364abf3a,General Trap,general_trap,hazards,all-day,2,"A deliberate trap set to kill or maim — a concealed pit, deadfall, snare, spring-spike or worse, laid by brigands, guardians or the builders of some stronghold. Easy to blunder into and hard to spot until it is sprung.",,,2026-06-10 13:23:21.767422,"{3,4,5,8,9,10,14,25,35,36,37,38,39,41,42,43,44,45,46,48,50,54,55,56,57,61,62,63,67,68,69,71,72,73,74,80,81,82,83}",encounter,,"[{""region"": ""Angmar"", ""probability"": ""Hard""}, {""region"": ""Central Anduin"", ""probability"": ""Sheer Folly""}, {""region"": ""Central Misty Mountains"", ""probability"": ""Sheer Folly""}, {""region"": ""Coldfells"", ""probability"": ""Sheer Folly""}, {""region"": ""Dale"", ""probability"": ""Sheer Folly""}, {""region"": ""Dor Guldur"", ""probability"": ""Very Hard""}, {""region"": ""Druadan Forest"", ""probability"": ""Hard""}, {""region"": ""Dunland"", ""probability"": ""Absurd""}, {""region"": ""En Udanoriath"", ""probability"": ""Sheer Folly""}, {""region"": ""Esgaroth"", ""probability"": ""Sheer Folly""}, {""region"": ""Ettenmoors"", ""probability"": ""Sheer Folly""}, {""region"": ""Fangorn"", ""probability"": ""Absurd""}, {""region"": ""Mirkwood Wilds"", ""probability"": ""Extremely Hard""}, {""region"": ""Mordor"", ""probability"": ""Sheer Folly""}, {""region"": ""Moria"", ""probability"": ""Very Hard""}, {""region"": ""Nan Anduin"", ""probability"": ""Absurd""}, {""region"": ""North Misty Mountains"", ""probability"": ""Absurd""}, {""region"": ""Parth Celebrant"", ""probability"": ""Sheer Folly""}, {""region"": ""Rivendell"", ""probability"": ""Sheer Folly""}, {""region"": ""Rohan"", ""probability"": ""Absurd""}, {""region"": ""Ronen-in-Anduin"", ""probability"": ""Absurd""}, {""region"": ""Talath Uichel"", ""probability"": ""Sheer Folly""}, {""region"": ""Westmarch"", ""probability"": ""Absurd""}, {""region"": ""Wilderness of Arnor"", ""probability"": ""Absurd""}, {""region"": ""Wold"", ""probability"": ""Absurd""}, {""region"": ""Woodland Realm"", ""probability"": ""Sheer Folly""}, {""region"": ""Woodmen"", ""probability"": ""Sheer Folly""}, {""region"": ""En Egladil"", ""probability"": ""Absurd""}, {""region"": ""Trollshaws"", ""probability"": ""Sheer Folly""}, {""region"": ""West Rhudaur"", ""probability"": ""Extremely Hard""}, {""region"": ""Dagorlad"", ""probability"": ""Hard""}, {""region"": ""Evendim Hills"", ""probability"": ""Sheer Folly""}, {""region"": ""Fornost"", ""probability"": ""Absurd""}, {""region"": ""Forochel"", ""probability"": ""Very Hard""}, {""region"": ""Lone-lands"", ""probability"": ""Absurd""}, {""region"": ""Numeriador"", ""probability"": ""Sheer Folly""}, {""region"": ""Rammas Formen"", ""probability"": ""Sheer Folly""}, {""region"": ""Talath Muil"", ""probability"": ""Sheer Folly""}, {""region"": ""Weather Hills"", ""probability"": ""Absurd""}]"
cdd8078c-a1cf-4102-a5f5-63b1a6ac3da4,Military Unit,military_unit,humans,all-day,1,"An organized force of soldiery on the move — a company, column or picked elite band, marching to muster, garrison or war under its captains. Disciplined and well-armed, it is no foe for a small party and brooks no interference on the road.",,{roads},2026-06-10 13:23:21.788135,"{7,11,13,15,16,17,19,20,21,23,29,40,48,54,55,56,57,58,59,60,61,73,78,79,81,85,86}",encounter,811a8823-2b50-4b2c-8a99-8414b6283c06,"[{""region"": ""Andrast"", ""probability"": ""Absurd""}, {""region"": ""Anfalas"", ""probability"": ""Absurd""}, {""region"": ""Anorien"", ""probability"": ""Sheer Folly""}, {""region"": ""Belegaer sea"", ""probability"": ""Hard""}, {""region"": ""Bree"", ""probability"": ""Absurd""}, {""region"": ""Dor-en-Emyl"", ""probability"": ""Sheer Folly""}, {""region"": ""Enedhwaith"", ""probability"": ""Absurd""}, {""region"": ""Hairavercien"", ""probability"": ""Absurd""}, {""region"": ""Lamedon"", ""probability"": ""Absurd""}, {""region"": ""Lebennin"", ""probability"": ""Sheer Folly""}, {""region"": ""Minhiriath"", ""probability"": ""Absurd""}, {""region"": ""Mintyrnath"", ""probability"": ""Absurd""}, {""region"": ""Old Forest"", ""probability"": ""Sheer Folly""}, {""region"": ""Rast Vorn"", ""probability"": ""Absurd""}, {""region"": ""South Arthedain"", ""probability"": ""Absurd""}, {""region"": ""South Downs"", ""probability"": ""Absurd""}, {""region"": ""The Shire"", ""probability"": ""Absurd""}, {""region"": ""Tolfalas"", ""probability"": ""Hard""}, {""region"": ""Tower Hills"", ""probability"": ""Sheer Folly""}, {""region"": ""Evendim Hills"", ""probability"": ""Absurd""}, {""region"": ""Fornost"", ""probability"": ""Extremely Hard""}, {""region"": ""Forochel"", ""probability"": ""Absurd""}, {""region"": ""Lone-lands"", ""probability"": ""Extremely Hard""}, {""region"": ""Numeriador"", ""probability"": ""Absurd""}, {""region"": ""Rammas Formen"", ""probability"": ""Sheer Folly""}, {""region"": ""Talath Muil"", ""probability"": ""Absurd""}, {""region"": ""Weather Hills"", ""probability"": ""Extremely Hard""}]"
e8e9a955-a80f-4d0a-83a3-3528c968e1e4,Rabbits,rabbit,herbivores,all-day,0,"Wild rabbits and hares of field, down and woodland edge — quick, prolific and ever-watchful. A staple of hunters, hawks and foxes, they bolt for cover at the least alarm.",,,2026-06-10 13:23:21.809691,"{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87}",encounter,,"[{""region"": ""Apariach"", ""probability"": ""Sheer Folly""}, {""region"": ""Ardolyalinya"", ""probability"": ""Sheer Folly""}, {""region"": ""Ardquetto"", ""probability"": ""Sheer Folly""}, {""region"": ""Ascahiriand"", ""probability"": ""Sheer Folly""}, {""region"": ""Celanoriand"", ""probability"": ""Sheer Folly""}, {""region"": ""Ered Luin"", ""probability"": ""Sheer Folly""}, {""region"": ""Ered Luin Vales"", ""probability"": ""Sheer Folly""}, {""region"": ""Forithilien"", ""probability"": ""Sheer Folly""}, {""region"": ""Harithilien"", ""probability"": ""Sheer Folly""}, {""region"": ""Harondor"", ""probability"": ""Sheer Folly""}, {""region"": ""Lairiardhon"", ""probability"": ""Sheer Folly""}, {""region"": ""Lildardhon"", ""probability"": ""Sheer Folly""}, {""region"": ""Mänoriand"", ""probability"": ""Sheer Folly""}, {""region"": ""Ronalindon"", ""probability"": ""Sheer Folly""}, {""region"": ""Sandariand"", ""probability"": ""Sheer Folly""}, {""region"": ""South Harlindon"", ""probability"": ""Sheer Folly""}, {""region"": ""Tol Fuin"", ""probability"": ""Sheer Folly""}, {""region"": ""Vinyalas"", ""probability"": ""Sheer Folly""}, {""region"": ""Wilderness of Arnor"", ""probability"": ""Extremely Hard""}, {""region"": ""Lamedon"", ""probability"": ""Easy""}, {""region"": ""Central Anduin"", ""probability"": ""Easy""}, {""region"": ""Fangorn"", ""probability"": ""Easy""}, {""region"": ""North Misty Mountains"", ""probability"": ""Easy""}, {""region"": ""Mirkwood Wilds"", ""probability"": ""Easy""}, {""region"": ""Andrast"", ""probability"": ""Easy""}, {""region"": ""Tower Hills"", ""probability"": ""Easy""}, {""region"": ""Ronen-in-Anduin"", ""probability"": ""Easy""}, {""region"": ""Dor Guldur"", ""probability"": ""Easy""}, {""region"": ""South Downs"", ""probability"": ""Easy""}, {""region"": ""Central Misty Mountains"", ""probability"": ""Easy""}, {""region"": ""Eothraim"", ""probability"": ""Easy""}, {""region"": ""Gramuz"", ""probability"": ""Easy""}, {""region"": ""Westmarch"", ""probability"": ""Easy""}, {""region"": ""Lone-lands"", ""probability"": ""Easy""}, {""region"": ""Mordor"", ""probability"": ""Easy""}, {""region"": ""Tolfalas"", ""probability"": ""Easy""}, {""region"": ""Dagorlad"", ""probability"": ""Easy""}, {""region"": ""Dorwinion"", ""probability"": ""Easy""}, {""region"": ""Iron Hills"", ""probability"": ""Easy""}, {""region"": ""Nurn"", ""probability"": ""Easy""}, {""region"": ""Druadan Forest"", ""probability"": ""Easy""}, {""region"": ""Wold"", ""probability"": ""Easy""}, {""region"": ""Woodmen"", ""probability"": ""Easy""}, {""region"": ""Parth Celebrant"", ""probability"": ""Easy""}, {""region"": ""Forochel"", ""probability"": ""Easy""}, {""region"": ""Evendim Hills"", ""probability"": ""Easy""}, {""region"": ""Belegaer sea"", ""probability"": ""Easy""}, {""region"": ""Old Forest"", ""probability"": ""Easy""}, {""region"": ""Forovirian"", ""probability"": ""Easy""}, {""region"": ""Rast Vorn"", ""probability"": ""Easy""}, {""region"": ""Coldfells"", ""probability"": ""Easy""}, {""region"": ""En Egladil"", ""probability"": ""Easy""}, {""region"": ""En Udanoriath"", ""probability"": ""Easy""}, {""region"": ""Ettenmoors"", ""probability"": ""Easy""}, {""region"": ""Rivendell"", ""probability"": ""Easy""}, {""region"": ""Trollshaws"", ""probability"": ""Easy""}, {""region"": ""Rohan"", ""probability"": ""Easy""}, {""region"": ""West Rhudaur"", ""probability"": ""Easy""}, {""region"": ""Lorien"", ""probability"": ""Easy""}, {""region"": ""Numeriador"", ""probability"": ""Easy""}, {""region"": ""Eregion"", ""probability"": ""Easy""}, {""region"": ""Talath Muil"", ""probability"": ""Easy""}, {""region"": ""Anfalas"", ""probability"": ""Easy""}, {""region"": ""Rammas Formen"", ""probability"": ""Easy""}, {""region"": ""Angmar"", ""probability"": ""Easy""}, {""region"": ""Talath Uichel"", ""probability"": ""Easy""}, {""region"": ""Dunland"", ""probability"": ""Easy""}, {""region"": ""Minhiriath"", ""probability"": ""Easy""}, {""region"": ""Druwaith Laur"", ""probability"": ""Easy""}, {""region"": ""The Shire"", ""probability"": ""Easy""}, {""region"": ""Mintyrnath"", ""probability"": ""Easy""}, {""region"": ""South Arthedain"", ""probability"": ""Easy""}, {""region"": ""Hairavercien"", ""probability"": ""Easy""}, {""region"": ""Dale"", ""probability"": ""Easy""}, {""region"": ""Lebennin"", ""probability"": ""Easy""}, {""region"": ""Bree"", ""probability"": ""Easy""}, {""region"": ""Esgaroth"", ""probability"": ""Easy""}, {""region"": ""Anorien"", ""probability"": ""Easy""}, {""region"": ""Enedhwaith"", ""probability"": ""Easy""}, {""region"": ""Nan Anduin"", ""probability"": ""Easy""}, {""region"": ""Fornost"", ""probability"": ""Easy""}, {""region"": ""Woodland Realm"", ""probability"": ""Easy""}, {""region"": ""Dor-en-Emyl"", ""probability"": ""Easy""}, {""region"": ""Weather Hills"", ""probability"": ""Easy""}, {""region"": ""Moria"", ""probability"": ""Easy""}, {""region"": ""Dor Rhunen"", ""probability"": ""Easy""}]"
c45fe0fe-a440-470f-8bd3-a99b0e8a61c6,Armed Patrol,large_patrol,humans,all-day,1,"A body of armed men keeping watch over the roads, borders and marches of a realm — soldiers, militia or a lord's riders, large or small, challenging strangers and hunting bandits and raiders. Their temper depends on whose land it is and how the times sit.",,{roads},2026-06-10 13:23:21.780983,"{7,8,11,13,15,16,17,21,23,29,40,46,48,54,55,56,57,58,59,60,61,73,76,77,78,79,81,85,86}",encounter,811a8823-2b50-4b2c-8a99-8414b6283c06,"[{""region"": ""Andrast"", ""probability"": ""Sheer Folly""}, {""region"": ""Anfalas"", ""probability"": ""Absurd""}, {""region"": ""Anorien"", ""probability"": ""Extremely Hard""}, {""region"": ""Belegaer sea"", ""probability"": ""Absurd""}, {""region"": ""Bree"", ""probability"": ""Sheer Folly""}, {""region"": ""Enedhwaith"", ""probability"": ""Absurd""}, {""region"": ""Hairavercien"", ""probability"": ""Absurd""}, {""region"": ""Lebennin"", ""probability"": ""Extremely Hard""}, {""region"": ""Minhiriath"", ""probability"": ""Sheer Folly""}, {""region"": ""Mintyrnath"", ""probability"": ""Sheer Folly""}, {""region"": ""Old Forest"", ""probability"": ""Very Hard""}, {""region"": ""Rast Vorn"", ""probability"": ""Sheer Folly""}, {""region"": ""South Arthedain"", ""probability"": ""Sheer Folly""}, {""region"": ""South Downs"", ""probability"": ""Sheer Folly""}, {""region"": ""The Shire"", ""probability"": ""Sheer Folly""}, {""region"": ""Tolfalas"", ""probability"": ""Absurd""}, {""region"": ""Tower Hills"", ""probability"": ""Sheer Folly""}, {""region"": ""Angmar"", ""probability"": ""Very Hard""}, {""region"": ""Druwaith Laur"", ""probability"": ""Sheer Folly""}, {""region"": ""Evendim Hills"", ""probability"": ""Absurd""}, {""region"": ""Fornost"", ""probability"": ""Absurd""}, {""region"": ""Forochel"", ""probability"": ""Absurd""}, {""region"": ""Lone-lands"", ""probability"": ""Hard""}, {""region"": ""Numeriador"", ""probability"": ""Absurd""}, {""region"": ""Rammas Formen"", ""probability"": ""Very Hard""}, {""region"": ""Talath Muil"", ""probability"": ""Extremely Hard""}, {""region"": ""Weather Hills"", ""probability"": ""Hard""}, {""region"": ""Dagorlad"", ""probability"": ""Absurd""}, {""region"": ""Nurn"", ""probability"": ""Hard""}]"
1a344085-17ae-47df-ab64-7e6a661e0bd4,Settlement Camp,settlement_camp,sites,all-day,0,"An inhabited place — a village, steading, herders' camp or wayside hamlet where folk dwell and travellers may find shelter, supplies and news. The welcome depends on who lives there and how the times sit.",,,2026-06-10 13:23:21.806143,"{8,9,14,24,35,36,38,39,44,45,46,50,62,63,66,68,69,76,80}",encounter,,"[{""region"": ""Angmar"", ""probability"": ""Very Hard""}, {""region"": ""Central Anduin"", ""probability"": ""Absurd""}, {""region"": ""Central Misty Mountains"", ""probability"": ""Absurd""}, {""region"": ""Coldfells"", ""probability"": ""Very Hard""}, {""region"": ""Druadan Forest"", ""probability"": ""Absurd""}, {""region"": ""En Udanoriath"", ""probability"": ""Very Hard""}, {""region"": ""Ettenmoors"", ""probability"": ""Very Hard""}, {""region"": ""Forovirian"", ""probability"": ""Absurd""}, {""region"": ""Iron Hills"", ""probability"": ""Sheer Folly""}, {""region"": ""Nan Anduin"", ""probability"": ""Extremely Hard""}, {""region"": ""North Misty Mountains"", ""probability"": ""Absurd""}, {""region"": ""Nurn"", ""probability"": ""Hard""}, {""region"": ""Rivendell"", ""probability"": ""Very Hard""}, {""region"": ""Rohan"", ""probability"": ""Sheer Folly""}, {""region"": ""Ronen-in-Anduin"", ""probability"": ""Sheer Folly""}, {""region"": ""Westmarch"", ""probability"": ""Sheer Folly""}, {""region"": ""Wilderness of Arnor"", ""probability"": ""Sheer Folly""}, {""region"": ""Wold"", ""probability"": ""Hard""}, {""region"": ""Dagorlad"", ""probability"": ""Absurd""}]"
