id,name,slug,type,description,url_path,biomes,created_at,region_ids,tier,parent_id,probability_by_region,active,danger,description_summary
fee440a9-a603-4ae7-a63f-12f5fa2e58db,Oiolair of Tolfalas,oiolair_of_tolfalas,trees,"The Oiolair is an evergreen coastal tree associated with the isle of Tolfalas and the seaward fringes of Gondor. With glossy leaves and aromatic resin, it weathers salt winds and storms, binding cliffs and dunes with its roots.",,{water},2026-06-16 01:06:26.886637,{19},encounter,,"[{""region"": ""Lamedon"", ""probability"": 6}]",all-day,1,"An evergreen coastal tree of Tolfalas and Gondor's seaward fringe, glossy-leaved and aromatic with resin, weathering salt winds and binding cliffs and dunes with its roots. Toward travellers: harmless; a hardy mark of the windswept coast."
5da589e2-891a-49f3-acba-ae987aeac36e,Grey Flyers,grey_flyers,amphibians,"A slimy, silvery, gliding frog, the Grey Flyer is a small but deadly amphibian. They carry a nasty venom in their bluish claws. Grey Flyers are rare, living only in the depths of thick rain forests, but they live in huge colonies and woe to anyone who stumbles upon their nests!",,{forest},2026-06-15 16:25:44.988887,{12},encounter,,"[{""region"": ""Harondor"", ""probability"": 3}]",day,1,"A small, silvery, gliding frog of deep rain-forest — slick-skinned and deadly, carrying venom in its bluish claws and living in huge colonies. Toward travellers: rare but lethal in numbers; stumbling onto a nest of them is a real peril."
77a0a020-13cf-4099-9891-8a600f31028f,Beech,beech,trees,"Beeches are smooth-barked hardwoods with dense, high canopies and a carpet of leaf-litter beneath. In southern Gondor they linger in upland groves and ravines, marking older, cooler forest pockets amid cleared farmland.",,"{forest,hills}",2026-06-16 01:06:26.921617,"{19,35,38,43}",encounter,,"[{""region"": ""Central Anduin"", ""probability"": 6}, {""region"": ""Lamedon"", ""probability"": 6}, {""region"": ""Nan Anduin"", ""probability"": 6}, {""region"": ""Trollshaws"", ""probability"": 6}]",day,1,"Smooth-barked hardwoods with dense high canopies over a carpet of leaf-litter, lingering in upland groves and ravines of southern Gondor amid cleared farmland — a mark of older, cooler forest. Toward travellers: harmless; pleasant shade and a sign of remnant old woodland."
751f17dc-90ee-43bd-9ef3-da811565b985,Date palms,date_palms,trees,"Date palms grow along the warm southern coasts of Gondor and in sheltered river-mouth oases. In Lamedon and the Ethir Anduin their tall, feather-fronded crowns mark irrigated gardens and estate orchards, providing sweet fruit, shade and fibre.",,"{water,desert}",2026-06-16 01:06:26.925116,{19},encounter,,"[{""region"": ""Lamedon"", ""probability"": 6}]",all-day,1,"Tall, feather-crowned palms of the warm southern coasts and river-mouth oases, marking irrigated gardens and orchards in Lamedon and the Ethir Anduin and giving sweet fruit, shade and fibre. Toward travellers: harmless; a welcome source of food and shade in warm country."
b2b81245-593f-4452-8d1d-542221783e7d,Ancient mountain pines of Rhudaur,ancient_mountain_pines_of_rhudaur,trees,"These ancient mountain pines cling to the steep valleys and hillsides of Rhudaur and the upper Anduin basin. Tall, dark-needled and deeply rooted, they endure cold winds, thin soils and heavy snow.",,"{mountains,forest}",2026-06-16 01:06:26.927282,{35},encounter,,"[{""region"": ""Central Anduin"", ""probability"": 6}]",all-day,1,"Old, dark-needled pines clinging to the steep valleys of Rhudaur and the upper Anduin, deeply rooted and enduring cold winds, thin soils and heavy snow. Toward travellers: harmless; a stern mark of high, cold, broken country."
8a250d02-e24f-44aa-af47-4bc02564ccdf,Goblin-gate cave fungi,goblin-gate_cave_fungi,plants,"Goblin-gate cave fungi are a collection of pallid mushrooms, molds and lichen-like growths that thrive in the damp, lightless tunnels under the High Pass. They feed on rotting timbers, refuse and the leavings of Goblin feasts.",,{cave},2026-06-16 01:06:26.927622,{35},encounter,,"[{""region"": ""Central Anduin"", ""probability"": 6}]",all-day,0,"Pallid mushrooms, molds and lichen-growths thriving in the damp, lightless tunnels under the High Pass, feeding on rotting timber, refuse and Goblin leavings. Toward travellers: mostly harmless, but a sign one is in Goblin-haunted tunnels — and some such growths are best not eaten."
d3a35ef0-2b84-4234-b079-6f9602e120ce,Angmarean Patrols,angmarean_patrols,orcs,Orc scouts and Mannish soldiers operating from border towers like Cargash.,,{roads},2026-06-16 22:58:58.653695,{50},encounter,267142a7-6b80-4b64-ae25-1e9531c778b1,"[{""region"": ""En Udanoriath"", ""probability"": 6}]",all-day,3,Orc scouts and Mannish soldiers ranging out from the border towers of Angmar. Toward travellers: hostile patrols of an evil realm — they hunt intruders and challenge any who cross their watch.
3847078f-22b3-41bd-ad81-eb2589d79f8d,Medicinal herbs of the Anduin Vales,medicinal_herbs_of_the_anduin_vales,plants,"This term covers the many healing herbs found in the Anduin Vales: simples that ease fever, restore strength, close wounds or clear the lungs. Woodmen, Beornings and wandering healers know where to find such plants along stream-banks, in forest glades and on sunlit hills.",,"{water,plains,forest}",2026-06-16 01:06:26.930718,{35},encounter,,"[{""region"": ""Central Anduin"", ""probability"": 6}]",all-day,0,"The many healing herbs of the Anduin Vales — simples to ease fever, restore strength, close wounds or clear the lungs — known to Woodmen, Beornings and wandering healers along streams, glades and sunlit hills. Toward travellers: harmless and valuable, a boon to anyone who knows where to look."
5dfb448f-9f49-4e07-86af-6a79bb6e486e,Wild persimmons,wild_persimmons,plants,"Wild persimmon trees growing in warm, sheltered vales and river-terraces of Southern Rhovanion. Their orange fruit ripens late, offering sweet, sticky food for Beijabar, Woodmen and wildlife alike.",,"{water,mountains,plains}",2026-06-16 01:06:26.93129,"{35,38}",encounter,,"[{""region"": ""Central Anduin"", ""probability"": 6}, {""region"": ""Nan Anduin"", ""probability"": 6}]",all-day,0,"Wild persimmon trees of warm, sheltered vales and river-terraces in Southern Rhovanion, their orange fruit ripening late to give sweet, sticky food for folk and wildlife. Toward travellers: harmless; a welcome late-season food along the way."
7d525a02-577b-4da8-9561-bb5ec4281f7b,Carefree mustard,carefree_mustard,plants,"A hardy yellow-flowering herb of fields and river-banks whose seeds and leaves are used in poultices and teas to ease fevers, clear the chest and restore appetite. Common in the Anduin vales and Talath Harroch farmsteads.",,"{plains,water,roads}",2026-06-16 01:06:26.932523,"{35,38}",encounter,,"[{""region"": ""Central Anduin"", ""probability"": 6}, {""region"": ""Nan Anduin"", ""probability"": 6}]",all-day,0,"A hardy yellow-flowering herb of fields and river-banks, its seeds and leaves used in poultices and teas to ease fevers, clear the chest and restore appetite; common in the Anduin vales and farmlands. Toward travellers: harmless and useful, a familiar healing herb of settled country."
3720f344-517b-4d03-b9b3-3119e56c8b18,Galadriel,galadriel,elves,"Lady of Lórien, a Noldorin princess and Ring-bearer, whose wisdom and foresight shape the realm's defenses and long-term stance against Sauron.",,{NULL},2026-06-16 22:58:58.653695,{84},encounter,aa6753b4-ba46-47b2-88cc-3e0d23036707,"[{""region"": ""Lorien"", ""probability"": 6}]",all-day,0,"Lady of Lórien — a great Noldorin princess, Ring-bearer, and one of the wisest and most far-seeing of Elves, whose foresight and power guard her realm against the Shadow. Toward travellers: regal, ancient and searching; gracious to the worthy who reach her wood, but her gaze reads the heart."
ed0c09ad-25da-4cd8-9ffb-5f86e830ecbd,Splayfoot goodwort,splayfoot_goodwort,plants,"A low, broad-leafed herb of damp meadows and marshy margins. Infusions are said to steady the nerves, cheer the heart and give courage before battle or long journeys, making it a favorite of Northmen healers.",,"{plains,marsh}",2026-06-16 01:06:26.933706,"{35,38}",encounter,,"[{""region"": ""Central Anduin"", ""probability"": 6}, {""region"": ""Nan Anduin"", ""probability"": 6}]",all-day,0,"A low, broad-leafed herb of damp meadows and marsh-margins; infusions are said to steady the nerves, lift the heart and give courage before battle or a long road, a favourite of Northmen healers. Toward travellers: harmless and heartening, a herb worth carrying for hard journeys."
a2ab4a43-9554-4baa-8f18-c0272d2266d9,Birch,birch,trees,"Birches are light-barked, fast-colonising trees that favor cooler slopes and disturbed ground. Their white trunks and fluttering leaves brighten Lamedon's higher vales, often forming mixed groves with oak and beech on the edges of older forests.",,"{forest,hills}",2026-06-16 01:06:26.923122,"{19,27,43}",encounter,,"[{""region"": ""Ered Luin"", ""probability"": 6}, {""region"": ""Trollshaws"", ""probability"": 6}, {""region"": ""Lamedon"", ""probability"": 6}]",all-day,1,"Light-barked, fast-spreading trees of cooler slopes and disturbed ground, their white trunks and fluttering leaves brightening the higher vales, often in mixed groves with oak and beech. Toward travellers: harmless; bright, open woodland and a sign of cool upland country."
19f583a8-e08c-4de5-b138-c2a03b9b66c2,Elm,elm,trees,"Elms are tall, broad-crowned trees common in moist river-vales such as the Anduin Vales. Their arching branches form shaded avenues along banks and field-edges, and their deep roots help bind alluvial soils.",,"{forest,water}",2026-06-16 01:06:26.926649,"{35,38}",encounter,,"[{""region"": ""Central Anduin"", ""probability"": 6}, {""region"": ""Nan Anduin"", ""probability"": 6}]",all-day,1,"Tall, broad-crowned trees of moist river-vales, their arching branches forming shaded avenues along banks and field-edges, deep roots binding the soil. Toward travellers: harmless; welcome shade along the watercourses."
1007565e-5a57-46d9-9089-2f94e04a2e01,Dunlendings,dunlendings,humans,"Also called ""Hillmen"", this group of Common Men traditionally lives in the hills and highlands west of the Anduin valley. Most have become settled farmers and herders and make up majority populations in Eriador. Others remain pure and live in the foothills and mountain vales. Physical Character: They are of medium to stocky build and rugged, with little body hair. Men average 175 pounds, women 135 pounds. They have a tanned or ruddy complexion and brown hair. They are superb mountaineers and handle tough terrain with little additional effort. Men average 5'10"", women 5'6"". Lifespan: Short; about 50-80 years. +20 for Climbing and Acrobatic maneuvers. +20 for Public Speaking and Acting activity. Crude wool and hide tunics with leggings. They also wear rough over-coats, short cloaks, and fur hats. Dunlendings are herders, hunters, and gatherers who live in extended families and reside in villages. Dunlendings generally hate the Rohirrim and Woses above all, although many also despise the Dúnedain, Dwarves, and Orcs.",,{hills},2026-06-15 20:28:26.538301,"{7,11,13,14,15,16,17,20,21,23,29,40,41,42,43,46,58,59,60,62,63,72,77,78,79,80,85,86}",group,,"[{""region"": ""Andrast"", ""probability"": 4}, {""region"": ""Anfalas"", ""probability"": 1}, {""region"": ""Angmar"", ""probability"": 4}, {""region"": ""Anorien"", ""probability"": 1}, {""region"": ""Belegaer sea"", ""probability"": 1}, {""region"": ""Bree"", ""probability"": 3}, {""region"": ""Druwaith Laur"", ""probability"": 6}, {""region"": ""Enedhwaith"", ""probability"": 3}, {""region"": ""Hairavercien"", ""probability"": 1}, {""region"": ""Lebennin"", ""probability"": 1}, {""region"": ""Minhiriath"", ""probability"": 4}, {""region"": ""Mintyrnath"", ""probability"": 1}, {""region"": ""Old Forest"", ""probability"": 1}, {""region"": ""South Arthedain"", ""probability"": 1}, {""region"": ""South Downs"", ""probability"": 1}, {""region"": ""The Shire"", ""probability"": 3}, {""region"": ""Tolfalas"", ""probability"": 1}, {""region"": ""Tower Hills"", ""probability"": 2}, {""region"": ""Dunland"", ""probability"": 6}, {""region"": ""Westmarch"", ""probability"": 6}, {""region"": ""Rast Vorn"", ""probability"": 6}, {""region"": ""Rivendell"", ""probability"": 6}, {""region"": ""Dor-en-Emyl"", ""probability"": 6}, {""region"": ""Rohan"", ""probability"": 6}, {""region"": ""Wold"", ""probability"": 6}, {""region"": ""En Egladil"", ""probability"": 5}, {""region"": ""Trollshaws"", ""probability"": 2}, {""region"": ""West Rhudaur"", ""probability"": 4}]",all-day,1,"The ""Hillmen"" of the highlands west of the Anduin — rugged, stocky, tan-skinned mountain folk, mostly settled farmers and herders and superb on rough ground, though some keep to the old wild ways in the foothills. Toward travellers: proud and often suspicious of outsiders, and old foes of the Rohirrim — wary, but not always hostile."
